res_id,cell_center,walk_time
monicals-pizza-urbana-3,"40.1356720549,-88.1889621364",6178
monicals-pizza-urbana-3,"40.1716720909,-88.2807714457",11701
monicals-pizza-urbana-3,"40.1572720765,-88.2595799529",9567
monicals-pizza-urbana-3,"40.1230720423,-88.2054609693",4102
monicals-pizza-urbana-3,"40.1032720225,-88.1866632664",2073
monicals-pizza-urbana-3,"40.1032720225,-88.2172557419",3029
monicals-pizza-urbana-3,"40.0978720171,-88.1725540272",2260
monicals-pizza-urbana-3,"40.1680720873,-88.1959741878",8942
monicals-pizza-urbana-3,"40.1374720567,-88.2054402709",6646
monicals-pizza-urbana-3,"40.0906720099,-88.2243301393",3811
monicals-pizza-urbana-3,"40.1104720297,-88.2996197254",8545
monicals-pizza-urbana-3,"40.1572720765,-88.2007015108",7783
monicals-pizza-urbana-3,"40.1482720675,-88.254876075",8737
monicals-pizza-urbana-3,"40.1230720423,-88.2619558304",7120
monicals-pizza-urbana-3,"40.1338720531,-88.2878468772",9526
monicals-pizza-urbana-3,"40.1158720351,-88.2431305657",5424
monicals-pizza-urbana-3,"40.1158720351,-88.2572527856",6375
monicals-pizza-urbana-3,"40.1464720657,-88.2195559061",6630
monicals-pizza-urbana-3,"40.1680720873,-88.191263163",8653
monicals-pizza-urbana-3,"40.1392720585,-88.2925546885",10543
monicals-pizza-urbana-3,"40.0816720009,-88.2337506415",2763
monicals-pizza-urbana-3,"40.1104720297,-88.2172466503",3581
monicals-pizza-urbana-3,"40.1284720477,-88.2949105116",9613
monicals-pizza-urbana-3,"40.1554720747,-88.1795085491",7059
monicals-pizza-urbana-3,"40.1716720909,-88.2171692388",9459
monicals-pizza-urbana-3,"40.1500720693,-88.2431003557",8559
monicals-pizza-urbana-3,"40.1392720585,-88.1866015731",5872
monicals-pizza-urbana-3,"40.1194720387,-88.247835044",6032
monicals-pizza-urbana-3,"40.1194720387,-88.2737271511",7580
monicals-pizza-urbana-3,"40.0888720081,-88.2831514597",6225
monicals-pizza-urbana-3,"40.1392720585,-88.2831366338",9241
monicals-pizza-urbana-3,"40.1464720657,-88.2007178004",7952
monicals-pizza-urbana-3,"40.0996720189,-88.2454980005",4534
monicals-pizza-urbana-3,"40.1428720621,-88.2713623812",9360
monicals-pizza-urbana-3,"40.1482720675,-88.2171988653",6959
monicals-pizza-urbana-3,"40.1752720945,-88.3019721189",12632
monicals-pizza-urbana-3,"40.1752720945,-88.181828244",8384
monicals-pizza-urbana-3,"40.1500720693,-88.2501650198",8728
monicals-pizza-urbana-3,"40.1644720837,-88.210112196",8527
monicals-pizza-urbana-3,"40.1500720693,-88.2548747958",8762
monicals-pizza-urbana-3,"40.1014720207,-88.2431432702",4472
monicals-pizza-urbana-3,"40.1122720315,-88.1913550109",2680
monicals-pizza-urbana-3,"40.1248720441,-88.1913342935",4595
monicals-pizza-urbana-3,"40.1032720225,-88.1960763358",1893
monicals-pizza-urbana-3,"40.0996720189,-88.2219665721",3039
monicals-pizza-urbana-3,"40.1518720711,-88.2007096567",8095
monicals-pizza-urbana-3,"40.1518720711,-88.1842250038",6485
monicals-pizza-urbana-3,"40.1608720801,-88.2383802798",8854
monicals-pizza-urbana-3,"40.1320720513,-88.1866139207",5758
monicals-pizza-urbana-3,"40.1230720423,-88.2242925896",5006
monicals-pizza-urbana-3,"40.1518720711,-88.2054195576",7687
monicals-pizza-urbana-3,"40.1482720675,-88.2242633422",6937
monicals-pizza-urbana-3,"40.1446720639,-88.2077846169",6417
monicals-pizza-urbana-3,"40.1500720693,-88.2195514756",6905
monicals-pizza-urbana-3,"40.1302720495,-88.2501804577",7037
monicals-pizza-urbana-3,"40.1428720621,-88.1654036518",6526
monicals-pizza-urbana-3,"40.1644720837,-88.2148229709",8532
monicals-pizza-urbana-3,"40.1518720711,-88.2901977727",11701
monicals-pizza-urbana-3,"40.1626720819,-88.2666424626",10873
monicals-pizza-urbana-3,"40.0834720027,-88.2596272178",4350
monicals-pizza-urbana-3,"40.1140720333,-88.2219493852",4188
monicals-pizza-urbana-3,"40.1482720675,-88.2383922958",7849
monicals-pizza-urbana-3,"40.1608720801,-88.2525118552",9336
monicals-pizza-urbana-3,"40.0834720027,-88.2384539724",2992
monicals-pizza-urbana-3,"40.1338720531,-88.2643036114",8100
