res_id,cell_center,walk_time
the-y-eatery-champaign,"40.1356720549,-88.1889621364",5124
the-y-eatery-champaign,"40.1716720909,-88.2807714457",7742
the-y-eatery-champaign,"40.1572720765,-88.2595799529",5607
the-y-eatery-champaign,"40.1230720423,-88.2054609693",2742
the-y-eatery-champaign,"40.1032720225,-88.1866632664",3046
the-y-eatery-champaign,"40.1032720225,-88.2172557419",996
the-y-eatery-champaign,"40.0978720171,-88.1725540272",4079
the-y-eatery-champaign,"40.1680720873,-88.1959741878",7200
the-y-eatery-champaign,"40.1374720567,-88.2054402709",5592
the-y-eatery-champaign,"40.0906720099,-88.2243301393",2064
the-y-eatery-champaign,"40.1104720297,-88.2996197254",4831
the-y-eatery-champaign,"40.1572720765,-88.2007015108",5829
the-y-eatery-champaign,"40.1482720675,-88.254876075",4843
the-y-eatery-champaign,"40.1230720423,-88.2619558304",3222
the-y-eatery-champaign,"40.1338720531,-88.2878468772",5628
the-y-eatery-champaign,"40.1158720351,-88.2431305657",1526
the-y-eatery-champaign,"40.1158720351,-88.2572527856",2477
the-y-eatery-champaign,"40.1464720657,-88.2195559061",3860
the-y-eatery-champaign,"40.1680720873,-88.191263163",7489
the-y-eatery-champaign,"40.1392720585,-88.2925546885",6583
the-y-eatery-champaign,"40.0816720009,-88.2337506415",2305
the-y-eatery-champaign,"40.1104720297,-88.2172466503",991
the-y-eatery-champaign,"40.1284720477,-88.2949105116",5715
the-y-eatery-champaign,"40.1554720747,-88.1795085491",6005
the-y-eatery-champaign,"40.1716720909,-88.2171692388",6689
the-y-eatery-champaign,"40.1500720693,-88.2431003557",4664
the-y-eatery-champaign,"40.1392720585,-88.1866015731",4818
the-y-eatery-champaign,"40.1194720387,-88.247835044",2134
the-y-eatery-champaign,"40.1194720387,-88.2737271511",3682
the-y-eatery-champaign,"40.0888720081,-88.2831514597",4754
the-y-eatery-champaign,"40.1392720585,-88.2831366338",5281
the-y-eatery-champaign,"40.1464720657,-88.2007178004",5182
the-y-eatery-champaign,"40.0996720189,-88.2454980005",1522
the-y-eatery-champaign,"40.1428720621,-88.2713623812",5400
the-y-eatery-champaign,"40.1482720675,-88.2171988653",4189
the-y-eatery-champaign,"40.1752720945,-88.3019721189",8672
the-y-eatery-champaign,"40.1752720945,-88.181828244",7330
the-y-eatery-champaign,"40.1500720693,-88.2501650198",4833
the-y-eatery-champaign,"40.1644720837,-88.210112196",5757
the-y-eatery-champaign,"40.1500720693,-88.2548747958",4867
the-y-eatery-champaign,"40.1014720207,-88.2431432702",1316
the-y-eatery-champaign,"40.1122720315,-88.1913550109",2814
the-y-eatery-champaign,"40.1248720441,-88.1913342935",3541
the-y-eatery-champaign,"40.1032720225,-88.1960763358",2432
the-y-eatery-champaign,"40.0996720189,-88.2219665721",964
the-y-eatery-champaign,"40.1518720711,-88.2007096567",5398
the-y-eatery-champaign,"40.1518720711,-88.1842250038",5431
the-y-eatery-champaign,"40.1608720801,-88.2383802798",4960
the-y-eatery-champaign,"40.1320720513,-88.1866139207",4704
the-y-eatery-champaign,"40.1230720423,-88.2242925896",1647
the-y-eatery-champaign,"40.1518720711,-88.2054195576",4917
the-y-eatery-champaign,"40.1482720675,-88.2242633422",4167
the-y-eatery-champaign,"40.1446720639,-88.2077846169",5363
the-y-eatery-champaign,"40.1500720693,-88.2195514756",4135
the-y-eatery-champaign,"40.1302720495,-88.2501804577",3087
the-y-eatery-champaign,"40.1428720621,-88.1654036518",5789
the-y-eatery-champaign,"40.1644720837,-88.2148229709",5762
the-y-eatery-champaign,"40.1518720711,-88.2901977727",7741
the-y-eatery-champaign,"40.1626720819,-88.2666424626",6913
the-y-eatery-champaign,"40.0834720027,-88.2596272178",3575
the-y-eatery-champaign,"40.1140720333,-88.2219493852",1020
the-y-eatery-champaign,"40.1482720675,-88.2383922958",3954
the-y-eatery-champaign,"40.1608720801,-88.2525118552",5441
the-y-eatery-champaign,"40.0834720027,-88.2384539724",2343
the-y-eatery-champaign,"40.1338720531,-88.2643036114",4140
the-y-eatery-champaign,"40.1338720531,-88.2831382241",5277
the-y-eatery-champaign,"40.1302720495,-88.224284237",2767
the-y-eatery-champaign,"40.1410720603,-88.205435094",5286
the-y-eatery-champaign,"40.1428720621,-88.1889500361",4656
the-y-eatery-champaign,"40.1734720927,-88.2171669584",7073
the-y-eatery-champaign,"40.0816720009,-88.1984628321",3459
the-y-eatery-champaign,"40.1284720477,-88.2807856744",4835
the-y-eatery-champaign,"40.1176720369,-88.2878505236",4775
the-y-eatery-champaign,"40.0924720117,-88.1678586016",4571
the-y-eatery-champaign,"40.1338720531,-88.2313430393",2665
the-y-eatery-champaign,"40.1230720423,-88.1748595861",6109
the-y-eatery-champaign,"40.1698720891,-88.217171519",6690
the-y-eatery-champaign,"40.0888720081,-88.2196266847",2061
the-y-eatery-champaign,"40.1410720603,-88.1889530616",4663
the-y-eatery-champaign,"40.0924720117,-88.2102106915",2175
the-y-eatery-champaign,"40.1320720513,-88.2195736199",2673
the-y-eatery-champaign,"40.0978720171,-88.2431464449",1550
the-y-eatery-champaign,"40.1590720783,-88.2218955961",4887
the-y-eatery-champaign,"40.0852720045,-88.1772834912",4550
the-y-eatery-champaign,"40.1590720783,-88.1936331947",6295
the-y-eatery-champaign,"40.1716720909,-88.2077466896",6476
the-y-eatery-champaign,"40.1482720675,-88.1865861324",5137
the-y-eatery-champaign,"40.1536720729,-88.1889318775",5553
the-y-eatery-champaign,"40.1662720855,-88.257218727",6327
the-y-eatery-champaign,"40.1482720675,-88.2407471214",3956
the-y-eatery-champaign,"40.1716720909,-88.2242361507",6697
the-y-eatery-champaign,"40.1680720873,-88.2807726326",7264
the-y-eatery-champaign,"40.0978720171,-88.2878549762",4317
the-y-eatery-champaign,"40.1014720207,-88.2949137822",4932
the-y-eatery-champaign,"40.1446720639,-88.2219128218",3841
the-y-eatery-champaign,"40.1698720891,-88.1841934715",7169
the-y-eatery-champaign,"40.1248720441,-88.1936883084",3412
the-y-eatery-champaign,"40.1122720315,-88.1819406961",3336
the-y-eatery-champaign,"40.1536720729,-88.22425707",5107
the-y-eatery-champaign,"40.1122720315,-88.207830062",1717
