res_id,cell_center,walk_time
oishi-champaign,"40.1140720333,-88.2007666162",5802
oishi-champaign,"40.1662720855,-88.2831286759",2786
oishi-champaign,"40.1554720747,-88.2690014088",1503
oishi-champaign,"40.1374720567,-88.1724779526",7119
oishi-champaign,"40.1212720405,-88.2831419331",3554
oishi-champaign,"40.1050720243,-88.1701868771",8188
oishi-champaign,"40.1410720603,-88.2030805179",7188
oishi-champaign,"40.0906720099,-88.240799961",5274
oishi-champaign,"40.1320720513,-88.231344941",3119
oishi-champaign,"40.1482720675,-88.243101947",1300
oishi-champaign,"40.1662720855,-88.2407305777",2902
oishi-champaign,"40.1194720387,-88.2054661415",5141
oishi-champaign,"40.1698720891,-88.2901943385",3996
oishi-champaign,"40.1356720549,-88.2030884701",7173
oishi-champaign,"40.0924720117,-88.2431512059",5009
oishi-champaign,"40.1338720531,-88.2101541",5841
oishi-champaign,"40.1482720675,-88.2690050287",957
oishi-champaign,"40.1446720639,-88.2172034202",4694
oishi-champaign,"40.1356720549,-88.2902008608",4060
oishi-champaign,"40.0906720099,-88.1702150111",9372
oishi-champaign,"40.1374720567,-88.2030858196",7379
oishi-champaign,"40.1302720495,-88.1772001994",6956
oishi-champaign,"40.0924720117,-88.2596214631",4528
oishi-champaign,"40.1662720855,-88.212465179",5281
oishi-champaign,"40.1374720567,-88.2925549691",4141
oishi-champaign,"40.0816720009,-88.1961103114",8269
oishi-champaign,"40.1122720315,-88.2902053171",4506
oishi-champaign,"40.0834720027,-88.2290436411",6450
oishi-champaign,"40.1158720351,-88.191349093",6222
oishi-champaign,"40.1194720387,-88.2290044207",3674
oishi-champaign,"40.1608720801,-88.2054066041",6310
oishi-champaign,"40.1194720387,-88.2242967648",3941
oishi-champaign,"40.0978720171,-88.219615639",5785
oishi-champaign,"40.1338720531,-88.1913194874",6967
oishi-champaign,"40.1104720297,-88.2525493967",3329
oishi-champaign,"40.1158720351,-88.2266546426",4169
oishi-champaign,"40.1464720657,-88.2148463796",5301
oishi-champaign,"40.1014720207,-88.2125516041",5978
oishi-champaign,"40.1374720567,-88.2101491735",7855
oishi-champaign,"40.1590720783,-88.1771467939",8107
oishi-champaign,"40.0816720009,-88.2031678733",8117
oishi-champaign,"40.1716720909,-88.2595707101",2245
oishi-champaign,"40.0996720189,-88.1701974297",9717
oishi-champaign,"40.1446720639,-88.2478145308",1166
oishi-champaign,"40.0978720171,-88.2784426538",5151
oishi-champaign,"40.1626720819,-88.2336679127",2609
