res_id,cell_center,walk_time
kfc-urbana,"40.1356720549,-88.1889621364",3387
kfc-urbana,"40.1716720909,-88.2807714457",7982
kfc-urbana,"40.1572720765,-88.2595799529",5847
kfc-urbana,"40.1230720423,-88.2054609693",957
kfc-urbana,"40.1032720225,-88.1866632664",2667
kfc-urbana,"40.1032720225,-88.2172557419",1443
kfc-urbana,"40.0978720171,-88.1725540272",3683
kfc-urbana,"40.1680720873,-88.1959741878",6134
kfc-urbana,"40.1374720567,-88.2054402709",3855
kfc-urbana,"40.0906720099,-88.2243301393",3375
kfc-urbana,"40.1104720297,-88.2996197254",6092
kfc-urbana,"40.1572720765,-88.2007015108",4762
kfc-urbana,"40.1482720675,-88.254876075",5018
kfc-urbana,"40.1230720423,-88.2619558304",3645
kfc-urbana,"40.1338720531,-88.2878468772",5971
kfc-urbana,"40.1158720351,-88.2431305657",1999
kfc-urbana,"40.1158720351,-88.2572527856",2900
kfc-urbana,"40.1464720657,-88.2195559061",2793
kfc-urbana,"40.1680720873,-88.191263163",5862
kfc-urbana,"40.1392720585,-88.2925546885",6823
kfc-urbana,"40.0816720009,-88.2337506415",4086
kfc-urbana,"40.1104720297,-88.2172466503",809
kfc-urbana,"40.1284720477,-88.2949105116",6059
kfc-urbana,"40.1554720747,-88.1795085491",4268
kfc-urbana,"40.1716720909,-88.2171692388",5623
kfc-urbana,"40.1500720693,-88.2431003557",4839
kfc-urbana,"40.1392720585,-88.1866015731",3081
kfc-urbana,"40.1194720387,-88.247835044",2465
kfc-urbana,"40.1194720387,-88.2737271511",4106
kfc-urbana,"40.0888720081,-88.2831514597",6472
kfc-urbana,"40.1392720585,-88.2831366338",5522
kfc-urbana,"40.1464720657,-88.2007178004",4115
kfc-urbana,"40.0996720189,-88.2454980005",3353
kfc-urbana,"40.1428720621,-88.2713623812",5641
kfc-urbana,"40.1482720675,-88.2171988653",3123
kfc-urbana,"40.1752720945,-88.3019721189",8913
kfc-urbana,"40.1752720945,-88.181828244",5593
kfc-urbana,"40.1500720693,-88.2501650198",5008
kfc-urbana,"40.1644720837,-88.210112196",4690
kfc-urbana,"40.1500720693,-88.2548747958",5043
kfc-urbana,"40.1014720207,-88.2431432702",3097
kfc-urbana,"40.1122720315,-88.1913550109",1698
kfc-urbana,"40.1248720441,-88.1913342935",1804
kfc-urbana,"40.1032720225,-88.1960763358",2106
kfc-urbana,"40.0996720189,-88.2219665721",2018
kfc-urbana,"40.1518720711,-88.2007096567",4332
kfc-urbana,"40.1518720711,-88.1842250038",3694
kfc-urbana,"40.1608720801,-88.2383802798",5135
kfc-urbana,"40.1320720513,-88.1866139207",2967
kfc-urbana,"40.1230720423,-88.2242925896",1218
kfc-urbana,"40.1518720711,-88.2054195576",3850
kfc-urbana,"40.1482720675,-88.2242633422",3101
kfc-urbana,"40.1446720639,-88.2077846169",3626
kfc-urbana,"40.1500720693,-88.2195514756",3068
kfc-urbana,"40.1302720495,-88.2501804577",3317
kfc-urbana,"40.1428720621,-88.1654036518",4052
kfc-urbana,"40.1644720837,-88.2148229709",4695
kfc-urbana,"40.1518720711,-88.2901977727",7981
kfc-urbana,"40.1626720819,-88.2666424626",7153
kfc-urbana,"40.0834720027,-88.2596272178",5406
kfc-urbana,"40.1140720333,-88.2219493852",847
kfc-urbana,"40.1482720675,-88.2383922958",4130
kfc-urbana,"40.1608720801,-88.2525118552",5617
kfc-urbana,"40.0834720027,-88.2384539724",4089
kfc-urbana,"40.1338720531,-88.2643036114",4381
kfc-urbana,"40.1338720531,-88.2831382241",5620
kfc-urbana,"40.1302720495,-88.224284237",1728
kfc-urbana,"40.1410720603,-88.205435094",3549
kfc-urbana,"40.1428720621,-88.1889500361",2919
kfc-urbana,"40.1734720927,-88.2171669584",6006
kfc-urbana,"40.0816720009,-88.1984628321",3430
kfc-urbana,"40.1284720477,-88.2807856744",5178
kfc-urbana,"40.1176720369,-88.2878505236",5360
kfc-urbana,"40.0924720117,-88.1678586016",4176
kfc-urbana,"40.1338720531,-88.2313430393",2517
kfc-urbana,"40.1230720423,-88.1748595861",4762
kfc-urbana,"40.1698720891,-88.217171519",5623
kfc-urbana,"40.0888720081,-88.2196266847",2769
kfc-urbana,"40.1410720603,-88.1889530616",2926
kfc-urbana,"40.0924720117,-88.2102106915",2368
kfc-urbana,"40.1320720513,-88.2195736199",1606
kfc-urbana,"40.0978720171,-88.2431464449",3331
kfc-urbana,"40.1590720783,-88.2218955961",3821
kfc-urbana,"40.0852720045,-88.1772834912",4445
kfc-urbana,"40.1590720783,-88.1936331947",4557
kfc-urbana,"40.1716720909,-88.2077466896",5410
kfc-urbana,"40.1482720675,-88.1865861324",3400
kfc-urbana,"40.1536720729,-88.1889318775",3816
kfc-urbana,"40.1662720855,-88.257218727",6568
kfc-urbana,"40.1482720675,-88.2407471214",4132
kfc-urbana,"40.1716720909,-88.2242361507",6060
kfc-urbana,"40.1680720873,-88.2807726326",7505
kfc-urbana,"40.0978720171,-88.2878549762",6034
kfc-urbana,"40.1014720207,-88.2949137822",6270
kfc-urbana,"40.1446720639,-88.2219128218",2784
kfc-urbana,"40.1698720891,-88.1841934715",5432
kfc-urbana,"40.1248720441,-88.1936883084",1675
kfc-urbana,"40.1122720315,-88.1819406961",2220
kfc-urbana,"40.1536720729,-88.22425707",5282
kfc-urbana,"40.1122720315,-88.207830062",677
