res_id,cell_center,walk_time
dominos-pizza-urbana,"40.1356720549,-88.1889621364",2193
dominos-pizza-urbana,"40.1716720909,-88.2807714457",8212
dominos-pizza-urbana,"40.1572720765,-88.2595799529",6078
dominos-pizza-urbana,"40.1230720423,-88.2054609693",513
dominos-pizza-urbana,"40.1032720225,-88.1866632664",2791
dominos-pizza-urbana,"40.1032720225,-88.2172557419",2580
dominos-pizza-urbana,"40.0978720171,-88.1725540272",3807
dominos-pizza-urbana,"40.1680720873,-88.1959741878",4957
dominos-pizza-urbana,"40.1374720567,-88.2054402709",2660
dominos-pizza-urbana,"40.0906720099,-88.2243301393",4512
dominos-pizza-urbana,"40.1104720297,-88.2996197254",7229
dominos-pizza-urbana,"40.1572720765,-88.2007015108",3798
dominos-pizza-urbana,"40.1482720675,-88.254876075",5248
dominos-pizza-urbana,"40.1230720423,-88.2619558304",4483
dominos-pizza-urbana,"40.1338720531,-88.2878468772",6202
dominos-pizza-urbana,"40.1158720351,-88.2431305657",3135
dominos-pizza-urbana,"40.1158720351,-88.2572527856",4037
dominos-pizza-urbana,"40.1464720657,-88.2195559061",2944
dominos-pizza-urbana,"40.1680720873,-88.191263163",4668
dominos-pizza-urbana,"40.1392720585,-88.2925546885",7054
dominos-pizza-urbana,"40.0816720009,-88.2337506415",5115
dominos-pizza-urbana,"40.1104720297,-88.2172466503",1945
dominos-pizza-urbana,"40.1284720477,-88.2949105116",6289
dominos-pizza-urbana,"40.1554720747,-88.1795085491",3074
dominos-pizza-urbana,"40.1716720909,-88.2171692388",5773
dominos-pizza-urbana,"40.1500720693,-88.2431003557",5070
dominos-pizza-urbana,"40.1392720585,-88.1866015731",1886
dominos-pizza-urbana,"40.1194720387,-88.247835044",3601
dominos-pizza-urbana,"40.1194720387,-88.2737271511",5242
dominos-pizza-urbana,"40.0888720081,-88.2831514597",7608
dominos-pizza-urbana,"40.1392720585,-88.2831366338",5752
dominos-pizza-urbana,"40.1464720657,-88.2007178004",4321
dominos-pizza-urbana,"40.0996720189,-88.2454980005",4490
dominos-pizza-urbana,"40.1428720621,-88.2713623812",5871
dominos-pizza-urbana,"40.1482720675,-88.2171988653",3273
dominos-pizza-urbana,"40.1752720945,-88.3019721189",9143
dominos-pizza-urbana,"40.1752720945,-88.181828244",4399
dominos-pizza-urbana,"40.1500720693,-88.2501650198",5239
dominos-pizza-urbana,"40.1644720837,-88.210112196",4841
dominos-pizza-urbana,"40.1500720693,-88.2548747958",5273
dominos-pizza-urbana,"40.1014720207,-88.2431432702",4234
dominos-pizza-urbana,"40.1122720315,-88.1913550109",1804
dominos-pizza-urbana,"40.1248720441,-88.1913342935",898
dominos-pizza-urbana,"40.1032720225,-88.1960763358",2228
dominos-pizza-urbana,"40.0996720189,-88.2219665721",3155
dominos-pizza-urbana,"40.1518720711,-88.2007096567",4110
dominos-pizza-urbana,"40.1518720711,-88.1842250038",2500
dominos-pizza-urbana,"40.1608720801,-88.2383802798",5365
dominos-pizza-urbana,"40.1320720513,-88.1866139207",1773
dominos-pizza-urbana,"40.1230720423,-88.2242925896",2131
dominos-pizza-urbana,"40.1518720711,-88.2054195576",4001
dominos-pizza-urbana,"40.1482720675,-88.2242633422",3251
dominos-pizza-urbana,"40.1446720639,-88.2077846169",2431
dominos-pizza-urbana,"40.1500720693,-88.2195514756",3219
dominos-pizza-urbana,"40.1302720495,-88.2501804577",3548
dominos-pizza-urbana,"40.1428720621,-88.1654036518",2858
dominos-pizza-urbana,"40.1644720837,-88.2148229709",4846
dominos-pizza-urbana,"40.1518720711,-88.2901977727",8212
dominos-pizza-urbana,"40.1626720819,-88.2666424626",7384
dominos-pizza-urbana,"40.0834720027,-88.2596272178",6542
dominos-pizza-urbana,"40.1140720333,-88.2219493852",1984
dominos-pizza-urbana,"40.1482720675,-88.2383922958",4360
dominos-pizza-urbana,"40.1608720801,-88.2525118552",5847
dominos-pizza-urbana,"40.0834720027,-88.2384539724",5226
dominos-pizza-urbana,"40.1338720531,-88.2643036114",4611
dominos-pizza-urbana,"40.1338720531,-88.2831382241",5851
dominos-pizza-urbana,"40.1302720495,-88.224284237",1879
dominos-pizza-urbana,"40.1410720603,-88.205435094",2354
dominos-pizza-urbana,"40.1428720621,-88.1889500361",1725
dominos-pizza-urbana,"40.1734720927,-88.2171669584",6156
dominos-pizza-urbana,"40.0816720009,-88.1984628321",3707
dominos-pizza-urbana,"40.1284720477,-88.2807856744",5409
dominos-pizza-urbana,"40.1176720369,-88.2878505236",6301
dominos-pizza-urbana,"40.0924720117,-88.1678586016",4300
dominos-pizza-urbana,"40.1338720531,-88.2313430393",2667
dominos-pizza-urbana,"40.1230720423,-88.1748595861",4091
dominos-pizza-urbana,"40.1698720891,-88.217171519",5774
dominos-pizza-urbana,"40.0888720081,-88.2196266847",3807
dominos-pizza-urbana,"40.1410720603,-88.1889530616",1732
dominos-pizza-urbana,"40.0924720117,-88.2102106915",3080
dominos-pizza-urbana,"40.1320720513,-88.2195736199",1757
dominos-pizza-urbana,"40.0978720171,-88.2431464449",4468
dominos-pizza-urbana,"40.1590720783,-88.2218955961",3971
dominos-pizza-urbana,"40.0852720045,-88.1772834912",4568
dominos-pizza-urbana,"40.1590720783,-88.1936331947",3363
dominos-pizza-urbana,"40.1716720909,-88.2077466896",5318
dominos-pizza-urbana,"40.1482720675,-88.1865861324",2206
dominos-pizza-urbana,"40.1536720729,-88.1889318775",2621
dominos-pizza-urbana,"40.1662720855,-88.257218727",6798
dominos-pizza-urbana,"40.1482720675,-88.2407471214",4362
dominos-pizza-urbana,"40.1716720909,-88.2242361507",6210
dominos-pizza-urbana,"40.1680720873,-88.2807726326",7735
dominos-pizza-urbana,"40.0978720171,-88.2878549762",7170
dominos-pizza-urbana,"40.1014720207,-88.2949137822",7407
dominos-pizza-urbana,"40.1446720639,-88.2219128218",2934
dominos-pizza-urbana,"40.1698720891,-88.1841934715",4238
dominos-pizza-urbana,"40.1248720441,-88.1936883084",763
dominos-pizza-urbana,"40.1122720315,-88.1819406961",2326
dominos-pizza-urbana,"40.1536720729,-88.22425707",5513
dominos-pizza-urbana,"40.1122720315,-88.207830062",1254
dominos-pizza-urbana,"40.0870720063,-88.2078653571",3432
dominos-pizza-urbana,"40.1698720891,-88.2501495665",6824
dominos-pizza-urbana,"40.1284720477,-88.2972646512",6519
dominos-pizza-urbana,"40.0924720117,-88.2172693732",3628
dominos-pizza-urbana,"40.1230720423,-88.2384163049",2994
dominos-pizza-urbana,"40.1194720387,-88.1866355182",1954
dominos-pizza-urbana,"40.1104720297,-88.2290142324",2649
dominos-pizza-urbana,"40.1104720297,-88.1678228052",3251
dominos-pizza-urbana,"40.0906720099,-88.2290358026",4269
dominos-pizza-urbana,"40.0834720027,-88.2572746349",6405
dominos-pizza-urbana,"40.0852720045,-88.2878578073",8091
dominos-pizza-urbana,"40.0924720117,-88.2737388264",6720
dominos-pizza-urbana,"40.0834720027,-88.2502168865",5940
dominos-pizza-urbana,"40.1284720477,-88.2360570231",2632
dominos-pizza-urbana,"40.0816720009,-88.2878586159",8724
dominos-pizza-urbana,"40.1590720783,-88.2642891981",6219
dominos-pizza-urbana,"40.1608720801,-88.2501565926",5705
dominos-pizza-urbana,"40.1734720927,-88.2784151524",8166
dominos-pizza-urbana,"40.1608720801,-88.2878407934",7642
dominos-pizza-urbana,"40.1302720495,-88.2360552464",2832
dominos-pizza-urbana,"40.1680720873,-88.2218848237",6066
dominos-pizza-urbana,"40.1572720765,-88.1842155471",3005
dominos-pizza-urbana,"40.1428720621,-88.2525252737",4534
dominos-pizza-urbana,"40.1698720891,-88.2713497399",7981
dominos-pizza-urbana,"40.0852720045,-88.2643313571",6734
dominos-pizza-urbana,"40.1032720225,-88.2219622766",2819
dominos-pizza-urbana,"40.1698720891,-88.1865490463",4381
dominos-pizza-urbana,"40.0834720027,-88.2102229785",3783
dominos-pizza-urbana,"40.1338720531,-88.2548863051",3998
dominos-pizza-urbana,"40.1410720603,-88.257235767",4789
dominos-pizza-urbana,"40.1266720459,-88.2337047225",2417
dominos-pizza-urbana,"40.1464720657,-88.264296407",5302
dominos-pizza-urbana,"40.1176720369,-88.2172375553",1478
dominos-pizza-urbana,"40.1662720855,-88.2972613753",8424
dominos-pizza-urbana,"40.1320720513,-88.2501790549",4086
dominos-pizza-urbana,"40.1428720621,-88.2642984659",5192
dominos-pizza-urbana,"40.1500720693,-88.2478101317",4841
dominos-pizza-urbana,"40.1392720585,-88.2336918466",4377
dominos-pizza-urbana,"40.1716720909,-88.2289474252",6502
dominos-pizza-urbana,"40.1086720279,-88.1701798404",3225
dominos-pizza-urbana,"40.1716720909,-88.1818346794",4110
dominos-pizza-urbana,"40.1122720315,-88.1866478535",2138
dominos-pizza-urbana,"40.1518720711,-88.2690032189",6203
dominos-pizza-urbana,"40.1140720333,-88.2690222054",4925
dominos-pizza-urbana,"40.1068720261,-88.2619656421",5026
dominos-pizza-urbana,"40.1608720801,-88.2148276543",4550
dominos-pizza-urbana,"40.0978720171,-88.2125563973",2724
dominos-pizza-urbana,"40.1734720927,-88.2265897575",6356
dominos-pizza-urbana,"40.1302720495,-88.2972644953",6536
dominos-pizza-urbana,"40.1104720297,-88.2925591761",6782
dominos-pizza-urbana,"40.1104720297,-88.1866509366",2455
dominos-pizza-urbana,"40.1752720945,-88.2737029718",8307
dominos-pizza-urbana,"40.1392720585,-88.2548824697",4584
dominos-pizza-urbana,"40.0924720117,-88.1819759649",3716
dominos-pizza-urbana,"40.1050720243,-88.2855000279",6671
dominos-pizza-urbana,"40.0834720027,-88.2196333098",4188
dominos-pizza-urbana,"40.1068720261,-88.2007774533",1617
dominos-pizza-urbana,"40.1698720891,-88.1677044477",4960
dominos-pizza-urbana,"40.1716720909,-88.2784158084",8065
dominos-pizza-urbana,"40.1050720243,-88.1819535251",2937
dominos-pizza-urbana,"40.1644720837,-88.1865583216",3530
dominos-pizza-urbana,"40.1428720621,-88.2854902118",6126
dominos-pizza-urbana,"40.1644720837,-88.2289552956",5613
dominos-pizza-urbana,"40.0996720189,-88.2690294289",6107
dominos-pizza-urbana,"40.1158720351,-88.2643138955",4487
dominos-pizza-urbana,"40.1608720801,-88.2430908049",5370
dominos-pizza-urbana,"40.0906720099,-88.2996207525",8207
dominos-pizza-urbana,"40.1752720945,-88.2148089155",5725
dominos-pizza-urbana,"40.0960720153,-88.2549131238",5359
dominos-pizza-urbana,"40.1194720387,-88.1748663786",2922
dominos-pizza-urbana,"40.1374720567,-88.2548837483",4484
dominos-pizza-urbana,"40.1464720657,-88.1842344579",2117
dominos-pizza-urbana,"40.0978720171,-88.2454995255",4659
dominos-pizza-urbana,"40.1410720603,-88.2266262784",3191
dominos-pizza-urbana,"40.1644720837,-88.1936244839",3543
dominos-pizza-urbana,"40.1428720621,-88.2219149742",2668
dominos-pizza-urbana,"40.1068720261,-88.1960706696",1965
dominos-pizza-urbana,"40.1302720495,-88.2666598708",4856
dominos-pizza-urbana,"40.1212720405,-88.179570763",2553
dominos-pizza-urbana,"40.1104720297,-88.2125396174",1685
dominos-pizza-urbana,"40.1518720711,-88.2642933181",5726
dominos-pizza-urbana,"40.0852720045,-88.2408049069",5502
dominos-pizza-urbana,"40.1140720333,-88.1913520521",1731
dominos-pizza-urbana,"40.1644720837,-88.2195337458",5923
dominos-pizza-urbana,"40.1572720765,-88.2949070181",8190
dominos-pizza-urbana,"40.1248720441,-88.2031043679",193
dominos-pizza-urbana,"40.1518720711,-88.2878428223",8128
dominos-pizza-urbana,"40.0888720081,-88.2478599181",5476
dominos-pizza-urbana,"40.1122720315,-88.2619623725",4586
dominos-pizza-urbana,"40.1392720585,-88.2807821201",5616
dominos-pizza-urbana,"40.1734720927,-88.1747643625",4522
dominos-pizza-urbana,"40.1158720351,-88.2501916756",3619
dominos-pizza-urbana,"40.1680720873,-88.1794856013",3835
dominos-pizza-urbana,"40.0888720081,-88.167865757",4548
dominos-pizza-urbana,"40.1716720909,-88.1983241404",5100
dominos-pizza-urbana,"40.0978720171,-88.271383412",6104
dominos-pizza-urbana,"40.0960720153,-88.2949144358",7797
dominos-pizza-urbana,"40.1464720657,-88.2407487749",4220
dominos-pizza-urbana,"40.1482720675,-88.188940958",2299
dominos-pizza-urbana,"40.1752720945,-88.2642799228",7542
dominos-pizza-urbana,"40.1626720819,-88.2124699877",4696
dominos-pizza-urbana,"40.0888720081,-88.2078628375",3220
dominos-pizza-urbana,"40.1518720711,-88.2760680702",6424
dominos-pizza-urbana,"40.0960720153,-88.1796165366",3839
dominos-pizza-urbana,"40.1572720765,-88.2407388514",5119
dominos-pizza-urbana,"40.1752720945,-88.2430780625",6605
dominos-pizza-urbana,"40.0906720099,-88.2596226143",6045
dominos-pizza-urbana,"40.0816720009,-88.2737434922",7352
dominos-pizza-urbana,"40.1446720639,-88.2313316251",4460
dominos-pizza-urbana,"40.0816720009,-88.1914052702",4154
dominos-pizza-urbana,"40.1140720333,-88.1725229241",2694
dominos-pizza-urbana,"40.1374720567,-88.2784282613",5471
dominos-pizza-urbana,"40.1716720909,-88.2148136015",5629
dominos-pizza-urbana,"40.1104720297,-88.1937114859",1783
dominos-pizza-urbana,"40.1626720819,-88.1959827128",3543
dominos-pizza-urbana,"40.1644720837,-88.273707657",7445
dominos-pizza-urbana,"40.0852720045,-88.2055152315",3393
dominos-pizza-urbana,"40.1140720333,-88.2054738982",942
dominos-pizza-urbana,"40.1410720603,-88.2360445826",3971
dominos-pizza-urbana,"40.1662720855,-88.1771334305",3667
dominos-pizza-urbana,"40.0996720189,-88.2902077144",7250
dominos-pizza-urbana,"40.1338720531,-88.1819021811",1863
dominos-pizza-urbana,"40.1122720315,-88.2454873214",3528
dominos-pizza-urbana,"40.1176720369,-88.2996193516",7124
dominos-pizza-urbana,"40.0834720027,-88.1961074815",3839
dominos-pizza-urbana,"40.1626720819,-88.2195359627",4703
dominos-pizza-urbana,"40.1590720783,-88.2478027973",5558
dominos-pizza-urbana,"40.1644720837,-88.1747813844",3667
dominos-pizza-urbana,"40.1482720675,-88.2525212494",5020
dominos-pizza-urbana,"40.1176720369,-88.2078224929",810
dominos-pizza-urbana,"40.1482720675,-88.2572309007",5359
dominos-pizza-urbana,"40.1230720423,-88.2949111661",6458
dominos-pizza-urbana,"40.1644720837,-88.2925507565",8279
dominos-pizza-urbana,"40.0888720081,-88.1772768348",4307
dominos-pizza-urbana,"40.1086720279,-88.2454903733",3851
dominos-pizza-urbana,"40.1338720531,-88.2595949582",4187
dominos-pizza-urbana,"40.1554720747,-88.1818636243",2817
