res_id,cell_center,walk_time
my-thai-champaign,"40.0870720063,-88.2078653571",6901
my-thai-champaign,"40.1698720891,-88.2501495665",6706
my-thai-champaign,"40.1284720477,-88.2972646512",1867
my-thai-champaign,"40.0924720117,-88.2172693732",5940
my-thai-champaign,"40.1230720423,-88.2384163049",3813
my-thai-champaign,"40.1194720387,-88.1866355182",6918
my-thai-champaign,"40.1104720297,-88.2290142324",3950
my-thai-champaign,"40.1104720297,-88.1678228052",7788
my-thai-champaign,"40.0906720099,-88.2290358026",5385
my-thai-champaign,"40.0834720027,-88.2572746349",4226
my-thai-champaign,"40.0852720045,-88.2878578073",2700
my-thai-champaign,"40.0924720117,-88.2737388264",2563
my-thai-champaign,"40.0834720027,-88.2502168865",4633
my-thai-champaign,"40.1284720477,-88.2360570231",4392
my-thai-champaign,"40.0816720009,-88.2878586159",3232
my-thai-champaign,"40.1590720783,-88.2642891981",4797
my-thai-champaign,"40.1608720801,-88.2501565926",5674
my-thai-champaign,"40.1734720927,-88.2784151524",5510
my-thai-champaign,"40.1608720801,-88.2878407934",4985
my-thai-champaign,"40.1302720495,-88.2360552464",4489
my-thai-champaign,"40.1680720873,-88.2218848237",8427
my-thai-champaign,"40.1572720765,-88.1842155471",9238
my-thai-champaign,"40.1428720621,-88.2525252737",4600
my-thai-champaign,"40.1698720891,-88.2713497399",5682
my-thai-champaign,"40.0852720045,-88.2643313571",3672
my-thai-champaign,"40.1032720225,-88.2219622766",4851
my-thai-champaign,"40.1698720891,-88.1865490463",10467
my-thai-champaign,"40.0834720027,-88.2102229785",7077
my-thai-champaign,"40.1338720531,-88.2548863051",3705
my-thai-champaign,"40.1410720603,-88.257235767",4185
my-thai-champaign,"40.1266720459,-88.2337047225",4500
my-thai-champaign,"40.1464720657,-88.264296407",4613
my-thai-champaign,"40.1176720369,-88.2172375553",4843
my-thai-champaign,"40.1662720855,-88.2972613753",5707
my-thai-champaign,"40.1320720513,-88.2501790549",3794
my-thai-champaign,"40.1428720621,-88.2642984659",4589
my-thai-champaign,"40.1500720693,-88.2478101317",5284
