res_id,cell_center,walk_time
boomerangs-bar-and-grill-urbana,"40.0870720063,-88.2078653571",2397
boomerangs-bar-and-grill-urbana,"40.1698720891,-88.2501495665",8595
boomerangs-bar-and-grill-urbana,"40.1284720477,-88.2972646512",8290
boomerangs-bar-and-grill-urbana,"40.0924720117,-88.2172693732",2728
boomerangs-bar-and-grill-urbana,"40.1230720423,-88.2384163049",4217
boomerangs-bar-and-grill-urbana,"40.1194720387,-88.1866355182",2651
boomerangs-bar-and-grill-urbana,"40.1104720297,-88.2290142324",2613
boomerangs-bar-and-grill-urbana,"40.1104720297,-88.1678228052",1983
boomerangs-bar-and-grill-urbana,"40.0906720099,-88.2290358026",3372
boomerangs-bar-and-grill-urbana,"40.0834720027,-88.2572746349",5625
boomerangs-bar-and-grill-urbana,"40.0852720045,-88.2878578073",7440
boomerangs-bar-and-grill-urbana,"40.0924720117,-88.2737388264",6069
boomerangs-bar-and-grill-urbana,"40.0834720027,-88.2502168865",5160
boomerangs-bar-and-grill-urbana,"40.1284720477,-88.2360570231",4403
boomerangs-bar-and-grill-urbana,"40.0816720009,-88.2878586159",7944
boomerangs-bar-and-grill-urbana,"40.1590720783,-88.2642891981",7990
boomerangs-bar-and-grill-urbana,"40.1608720801,-88.2501565926",7476
boomerangs-bar-and-grill-urbana,"40.1734720927,-88.2784151524",9937
boomerangs-bar-and-grill-urbana,"40.1608720801,-88.2878407934",9412
boomerangs-bar-and-grill-urbana,"40.1302720495,-88.2360552464",4603
boomerangs-bar-and-grill-urbana,"40.1680720873,-88.2218848237",8034
boomerangs-bar-and-grill-urbana,"40.1572720765,-88.1842155471",5231
boomerangs-bar-and-grill-urbana,"40.1428720621,-88.2525252737",6305
boomerangs-bar-and-grill-urbana,"40.1698720891,-88.2713497399",9752
boomerangs-bar-and-grill-urbana,"40.0852720045,-88.2643313571",5954
boomerangs-bar-and-grill-urbana,"40.1032720225,-88.2219622766",2027
boomerangs-bar-and-grill-urbana,"40.1698720891,-88.1865490463",6607
boomerangs-bar-and-grill-urbana,"40.0834720027,-88.2102229785",2821
boomerangs-bar-and-grill-urbana,"40.1338720531,-88.2548863051",5769
boomerangs-bar-and-grill-urbana,"40.1410720603,-88.257235767",6559
boomerangs-bar-and-grill-urbana,"40.1266720459,-88.2337047225",4080
boomerangs-bar-and-grill-urbana,"40.1464720657,-88.264296407",7072
boomerangs-bar-and-grill-urbana,"40.1176720369,-88.2172375553",2422
boomerangs-bar-and-grill-urbana,"40.1662720855,-88.2972613753",10194
boomerangs-bar-and-grill-urbana,"40.1320720513,-88.2501790549",5857
boomerangs-bar-and-grill-urbana,"40.1428720621,-88.2642984659",6963
boomerangs-bar-and-grill-urbana,"40.1500720693,-88.2478101317",6612
boomerangs-bar-and-grill-urbana,"40.1392720585,-88.2336918466",6147
boomerangs-bar-and-grill-urbana,"40.1716720909,-88.2289474252",8470
boomerangs-bar-and-grill-urbana,"40.1086720279,-88.1701798404",1829
boomerangs-bar-and-grill-urbana,"40.1716720909,-88.1818346794",6336
boomerangs-bar-and-grill-urbana,"40.1122720315,-88.1866478535",1119
boomerangs-bar-and-grill-urbana,"40.1518720711,-88.2690032189",7973
boomerangs-bar-and-grill-urbana,"40.1140720333,-88.2690222054",5529
boomerangs-bar-and-grill-urbana,"40.1068720261,-88.2619656421",4899
boomerangs-bar-and-grill-urbana,"40.1608720801,-88.2148276543",6518
boomerangs-bar-and-grill-urbana,"40.0978720171,-88.2125563973",1794
boomerangs-bar-and-grill-urbana,"40.1734720927,-88.2265897575",8323
boomerangs-bar-and-grill-urbana,"40.1302720495,-88.2972644953",8307
boomerangs-bar-and-grill-urbana,"40.1104720297,-88.2925591761",6740
boomerangs-bar-and-grill-urbana,"40.1104720297,-88.1866509366",1103
boomerangs-bar-and-grill-urbana,"40.1752720945,-88.2737029718",10078
boomerangs-bar-and-grill-urbana,"40.1392720585,-88.2548824697",6355
boomerangs-bar-and-grill-urbana,"40.0924720117,-88.1819759649",1497
boomerangs-bar-and-grill-urbana,"40.1050720243,-88.2855000279",6615
boomerangs-bar-and-grill-urbana,"40.0834720027,-88.2196333098",3261
boomerangs-bar-and-grill-urbana,"40.1068720261,-88.2007774533",619
boomerangs-bar-and-grill-urbana,"40.1698720891,-88.1677044477",7186
boomerangs-bar-and-grill-urbana,"40.1716720909,-88.2784158084",9835
boomerangs-bar-and-grill-urbana,"40.1050720243,-88.1819535251",776
boomerangs-bar-and-grill-urbana,"40.1644720837,-88.1865583216",5756
boomerangs-bar-and-grill-urbana,"40.1428720621,-88.2854902118",7896
boomerangs-bar-and-grill-urbana,"40.1644720837,-88.2289552956",7383
boomerangs-bar-and-grill-urbana,"40.0996720189,-88.2690294289",5429
boomerangs-bar-and-grill-urbana,"40.1158720351,-88.2643138955",5278
boomerangs-bar-and-grill-urbana,"40.1608720801,-88.2430908049",7140
boomerangs-bar-and-grill-urbana,"40.0906720099,-88.2996207525",7556
boomerangs-bar-and-grill-urbana,"40.1752720945,-88.2148089155",7693
boomerangs-bar-and-grill-urbana,"40.0960720153,-88.2549131238",4594
boomerangs-bar-and-grill-urbana,"40.1194720387,-88.1748663786",2186
boomerangs-bar-and-grill-urbana,"40.1374720567,-88.2548837483",6255
boomerangs-bar-and-grill-urbana,"40.1464720657,-88.1842344579",4343
boomerangs-bar-and-grill-urbana,"40.0978720171,-88.2454995255",3879
boomerangs-bar-and-grill-urbana,"40.1410720603,-88.2266262784",5159
boomerangs-bar-and-grill-urbana,"40.1644720837,-88.1936244839",5769
boomerangs-bar-and-grill-urbana,"40.1428720621,-88.2219149742",4635
boomerangs-bar-and-grill-urbana,"40.1068720261,-88.1960706696",293
boomerangs-bar-and-grill-urbana,"40.1302720495,-88.2666598708",6626
boomerangs-bar-and-grill-urbana,"40.1212720405,-88.179570763",2629
boomerangs-bar-and-grill-urbana,"40.1104720297,-88.2125396174",1643
boomerangs-bar-and-grill-urbana,"40.1518720711,-88.2642933181",7497
boomerangs-bar-and-grill-urbana,"40.0852720045,-88.2408049069",4739
boomerangs-bar-and-grill-urbana,"40.1140720333,-88.1913520521",777
boomerangs-bar-and-grill-urbana,"40.1644720837,-88.2195337458",7891
boomerangs-bar-and-grill-urbana,"40.1572720765,-88.2949070181",9961
boomerangs-bar-and-grill-urbana,"40.1248720441,-88.2031043679",2374
boomerangs-bar-and-grill-urbana,"40.1518720711,-88.2878428223",9899
boomerangs-bar-and-grill-urbana,"40.0888720081,-88.2478599181",4696
boomerangs-bar-and-grill-urbana,"40.1122720315,-88.2619623725",4986
boomerangs-bar-and-grill-urbana,"40.1392720585,-88.2807821201",7386
