res_id,cell_center,walk_time
bunnys-tavern-urbana,"40.1140720333,-88.2007666162",532
black-dog-smoke-and-ale-house-urbana,"40.1140720333,-88.2007666162",532
black-dog-smoke-and-ale-house-urbana,"40.1662720855,-88.2831286759",7923
black-dog-smoke-and-ale-house-urbana,"40.1662720855,-88.2831286759",7923
black-dog-smoke-and-ale-house-urbana,"40.1554720747,-88.2690014088",6817
black-dog-smoke-and-ale-house-urbana,"40.1554720747,-88.2690014088",6817
black-dog-smoke-and-ale-house-urbana,"40.1374720567,-88.1724779526",3376
black-dog-smoke-and-ale-house-urbana,"40.1374720567,-88.1724779526",3376
black-dog-smoke-and-ale-house-urbana,"40.1212720405,-88.2831419331",5350
black-dog-smoke-and-ale-house-urbana,"40.1212720405,-88.2831419331",5350
black-dog-smoke-and-ale-house-urbana,"40.1050720243,-88.1701868771",2925
black-dog-smoke-and-ale-house-urbana,"40.1050720243,-88.1701868771",2925
black-dog-smoke-and-ale-house-urbana,"40.1410720603,-88.2030805179",3456
black-dog-smoke-and-ale-house-urbana,"40.1410720603,-88.2030805179",3456
black-dog-smoke-and-ale-house-urbana,"40.0906720099,-88.240799961",3722
black-dog-smoke-and-ale-house-urbana,"40.0906720099,-88.240799961",3722
black-dog-smoke-and-ale-house-urbana,"40.1320720513,-88.231344941",3215
black-dog-smoke-and-ale-house-urbana,"40.1320720513,-88.231344941",3215
black-dog-smoke-and-ale-house-urbana,"40.1482720675,-88.243101947",5337
black-dog-smoke-and-ale-house-urbana,"40.1482720675,-88.243101947",5337
black-dog-smoke-and-ale-house-urbana,"40.1662720855,-88.2407305777",6129
black-dog-smoke-and-ale-house-urbana,"40.1662720855,-88.2407305777",6129
black-dog-smoke-and-ale-house-urbana,"40.1194720387,-88.2054661415",679
black-dog-smoke-and-ale-house-urbana,"40.1194720387,-88.2054661415",679
black-dog-smoke-and-ale-house-urbana,"40.1698720891,-88.2901943385",9133
black-dog-smoke-and-ale-house-urbana,"40.1698720891,-88.2901943385",9133
black-dog-smoke-and-ale-house-urbana,"40.1356720549,-88.2030884701",3441
black-dog-smoke-and-ale-house-urbana,"40.1356720549,-88.2030884701",3441
black-dog-smoke-and-ale-house-urbana,"40.0924720117,-88.2431512059",3741
black-dog-smoke-and-ale-house-urbana,"40.0924720117,-88.2431512059",3741
black-dog-smoke-and-ale-house-urbana,"40.1338720531,-88.2101541",2406
black-dog-smoke-and-ale-house-urbana,"40.1338720531,-88.2101541",2406
black-dog-smoke-and-ale-house-urbana,"40.1482720675,-88.2690050287",6271
black-dog-smoke-and-ale-house-urbana,"40.1482720675,-88.2690050287",6271
black-dog-smoke-and-ale-house-urbana,"40.1446720639,-88.2172034202",3213
black-dog-smoke-and-ale-house-urbana,"40.1446720639,-88.2172034202",3213
black-dog-smoke-and-ale-house-urbana,"40.1356720549,-88.2902008608",6815
black-dog-smoke-and-ale-house-urbana,"40.1356720549,-88.2902008608",6815
black-dog-smoke-and-ale-house-urbana,"40.0906720099,-88.1702150111",4120
black-dog-smoke-and-ale-house-urbana,"40.0906720099,-88.1702150111",4120
black-dog-smoke-and-ale-house-urbana,"40.1374720567,-88.2030858196",3647
black-dog-smoke-and-ale-house-urbana,"40.1374720567,-88.2030858196",3647
black-dog-smoke-and-ale-house-urbana,"40.1302720495,-88.1772001994",3213
black-dog-smoke-and-ale-house-urbana,"40.1302720495,-88.1772001994",3213
black-dog-smoke-and-ale-house-urbana,"40.0924720117,-88.2596214631",4670
black-dog-smoke-and-ale-house-urbana,"40.0924720117,-88.2596214631",4670
black-dog-smoke-and-ale-house-urbana,"40.1662720855,-88.212465179",5415
black-dog-smoke-and-ale-house-urbana,"40.1662720855,-88.212465179",5415
black-dog-smoke-and-ale-house-urbana,"40.1374720567,-88.2925549691",6896
black-dog-smoke-and-ale-house-urbana,"40.1374720567,-88.2925549691",6896
black-dog-smoke-and-ale-house-urbana,"40.0816720009,-88.1961103114",3008
black-dog-smoke-and-ale-house-urbana,"40.0816720009,-88.1961103114",3008
black-dog-smoke-and-ale-house-urbana,"40.1122720315,-88.2902053171",5307
black-dog-smoke-and-ale-house-urbana,"40.1122720315,-88.2902053171",5307
black-dog-smoke-and-ale-house-urbana,"40.0834720027,-88.2290436411",3591
black-dog-smoke-and-ale-house-urbana,"40.0834720027,-88.2290436411",3591
black-dog-smoke-and-ale-house-urbana,"40.1158720351,-88.191349093",1261
black-dog-smoke-and-ale-house-urbana,"40.1158720351,-88.191349093",1261
black-dog-smoke-and-ale-house-urbana,"40.1194720387,-88.2290044207",1757
black-dog-smoke-and-ale-house-urbana,"40.1194720387,-88.2290044207",1757
black-dog-smoke-and-ale-house-urbana,"40.1608720801,-88.2054066041",5244
black-dog-smoke-and-ale-house-urbana,"40.1608720801,-88.2054066041",5244
black-dog-smoke-and-ale-house-urbana,"40.1194720387,-88.2242967648",1540
black-dog-smoke-and-ale-house-urbana,"40.1194720387,-88.2242967648",1540
black-dog-smoke-and-ale-house-urbana,"40.0978720171,-88.219615639",1989
black-dog-smoke-and-ale-house-urbana,"40.0978720171,-88.219615639",1989
black-dog-smoke-and-ale-house-urbana,"40.1338720531,-88.1913194874",3235
black-dog-smoke-and-ale-house-urbana,"40.1338720531,-88.1913194874",3235
black-dog-smoke-and-ale-house-urbana,"40.1104720297,-88.2525493967",3070
black-dog-smoke-and-ale-house-urbana,"40.1104720297,-88.2525493967",3070
black-dog-smoke-and-ale-house-urbana,"40.1158720351,-88.2266546426",1401
black-dog-smoke-and-ale-house-urbana,"40.1158720351,-88.2266546426",1401
black-dog-smoke-and-ale-house-urbana,"40.1464720657,-88.2148463796",3820
black-dog-smoke-and-ale-house-urbana,"40.1464720657,-88.2148463796",3820
black-dog-smoke-and-ale-house-urbana,"40.1014720207,-88.2125516041",1259
black-dog-smoke-and-ale-house-urbana,"40.1014720207,-88.2125516041",1259
black-dog-smoke-and-ale-house-urbana,"40.1374720567,-88.2101491735",4123
black-dog-smoke-and-ale-house-urbana,"40.1374720567,-88.2101491735",4123
black-dog-smoke-and-ale-house-urbana,"40.1590720783,-88.1771467939",4374
black-dog-smoke-and-ale-house-urbana,"40.1590720783,-88.1771467939",4374
black-dog-smoke-and-ale-house-urbana,"40.0816720009,-88.2031678733",2857
black-dog-smoke-and-ale-house-urbana,"40.0816720009,-88.2031678733",2857
black-dog-smoke-and-ale-house-urbana,"40.1716720909,-88.2595707101",7577
black-dog-smoke-and-ale-house-urbana,"40.1716720909,-88.2595707101",7577
black-dog-smoke-and-ale-house-urbana,"40.0996720189,-88.1701974297",4427
black-dog-smoke-and-ale-house-urbana,"40.0996720189,-88.1701974297",4427
black-dog-smoke-and-ale-house-urbana,"40.1446720639,-88.2478145308",4843
black-dog-smoke-and-ale-house-urbana,"40.1446720639,-88.2478145308",4843
black-dog-smoke-and-ale-house-urbana,"40.0978720171,-88.2784426538",5459
black-dog-smoke-and-ale-house-urbana,"40.0978720171,-88.2784426538",5459
black-dog-smoke-and-ale-house-urbana,"40.1626720819,-88.2336679127",5836
black-dog-smoke-and-ale-house-urbana,"40.1626720819,-88.2336679127",5836
black-dog-smoke-and-ale-house-urbana,"40.0870720063,-88.2972682319",7278
black-dog-smoke-and-ale-house-urbana,"40.0870720063,-88.2972682319",7278
black-dog-smoke-and-ale-house-urbana,"40.1086720279,-88.2148954693",798
black-dog-smoke-and-ale-house-urbana,"40.1086720279,-88.2148954693",798
black-dog-smoke-and-ale-house-urbana,"40.1464720657,-88.297263092",7511
black-dog-smoke-and-ale-house-urbana,"40.1464720657,-88.297263092",7511
black-dog-smoke-and-ale-house-urbana,"40.0942720135,-88.2902087414",6499
black-dog-smoke-and-ale-house-urbana,"40.0942720135,-88.2902087414",6499
black-dog-smoke-and-ale-house-urbana,"40.0834720027,-88.177286819",4091
black-dog-smoke-and-ale-house-urbana,"40.0834720027,-88.177286819",4091
black-dog-smoke-and-ale-house-urbana,"40.1194720387,-88.2902039465",6120
black-dog-smoke-and-ale-house-urbana,"40.1194720387,-88.2902039465",6120
black-dog-smoke-and-ale-house-urbana,"40.1680720873,-88.2595730214",7300
black-dog-smoke-and-ale-house-urbana,"40.1680720873,-88.2595730214",7300
black-dog-smoke-and-ale-house-urbana,"40.0996720189,-88.2031414294",1395
black-dog-smoke-and-ale-house-urbana,"40.0996720189,-88.2031414294",1395
black-dog-smoke-and-ale-house-urbana,"40.1050720243,-88.3019733352",6477
black-dog-smoke-and-ale-house-urbana,"40.1050720243,-88.3019733352",6477
black-dog-smoke-and-ale-house-urbana,"40.1356720549,-88.2219235816",2762
black-dog-smoke-and-ale-house-urbana,"40.1356720549,-88.2219235816",2762
black-dog-smoke-and-ale-house-urbana,"40.1104720297,-88.2949126925",5854
black-dog-smoke-and-ale-house-urbana,"40.1104720297,-88.2949126925",5854
black-dog-smoke-and-ale-house-urbana,"40.1014720207,-88.2196112194",1677
black-dog-smoke-and-ale-house-urbana,"40.1014720207,-88.2196112194",1677
black-dog-smoke-and-ale-house-urbana,"40.1284720477,-88.165432837",4542
black-dog-smoke-and-ale-house-urbana,"40.1284720477,-88.165432837",4542
black-dog-smoke-and-ale-house-urbana,"40.0816720009,-88.2196355177",3125
black-dog-smoke-and-ale-house-urbana,"40.0816720009,-88.2196355177",3125
black-dog-smoke-and-ale-house-urbana,"40.1212720405,-88.1889863239",1817
black-dog-smoke-and-ale-house-urbana,"40.1212720405,-88.1889863239",1817
black-dog-smoke-and-ale-house-urbana,"40.1032720225,-88.1678371276",3076
black-dog-smoke-and-ale-house-urbana,"40.1032720225,-88.1678371276",3076
black-dog-smoke-and-ale-house-urbana,"40.1536720729,-88.2619372754",6583
black-dog-smoke-and-ale-house-urbana,"40.1536720729,-88.2619372754",6583
black-dog-smoke-and-ale-house-urbana,"40.1374720567,-88.2878460665",7003
black-dog-smoke-and-ale-house-urbana,"40.1374720567,-88.2878460665",7003
black-dog-smoke-and-ale-house-urbana,"40.1248720441,-88.2454766356",3236
black-dog-smoke-and-ale-house-urbana,"40.1248720441,-88.2454766356",3236
black-dog-smoke-and-ale-house-urbana,"40.1356720549,-88.1936709143",3000
black-dog-smoke-and-ale-house-urbana,"40.1356720549,-88.1936709143",3000
black-dog-smoke-and-ale-house-urbana,"40.1608720801,-88.290196056",8115
black-dog-smoke-and-ale-house-urbana,"40.1608720801,-88.290196056",8115
black-dog-smoke-and-ale-house-urbana,"40.0960720153,-88.2219708669",2236
black-dog-smoke-and-ale-house-urbana,"40.0960720153,-88.2219708669",2236
black-dog-smoke-and-ale-house-urbana,"40.1104720297,-88.2078325845",440
black-dog-smoke-and-ale-house-urbana,"40.1104720297,-88.2078325845",440
