res_id,cell_center,walk_time
subway-urbana-5,"40.1140720333,-88.2007666162",3110
subway-urbana-5,"40.1662720855,-88.2831286759",11171
subway-urbana-5,"40.1554720747,-88.2690014088",10065
subway-urbana-5,"40.1374720567,-88.1724779526",6298
subway-urbana-5,"40.1212720405,-88.2831419331",8425
subway-urbana-5,"40.1050720243,-88.1701868771",3047
subway-urbana-5,"40.1410720603,-88.2030805179",6378
subway-urbana-5,"40.0906720099,-88.240799961",3789
subway-urbana-5,"40.1320720513,-88.231344941",6525
subway-urbana-5,"40.1482720675,-88.243101947",8585
subway-urbana-5,"40.1662720855,-88.2407305777",9378
subway-urbana-5,"40.1194720387,-88.2054661415",4045
subway-urbana-5,"40.1698720891,-88.2901943385",12381
subway-urbana-5,"40.1356720549,-88.2030884701",6362
subway-urbana-5,"40.0924720117,-88.2431512059",4069
subway-urbana-5,"40.1338720531,-88.2101541",5349
subway-urbana-5,"40.1482720675,-88.2690050287",9519
subway-urbana-5,"40.1446720639,-88.2172034202",6565
subway-urbana-5,"40.1356720549,-88.2902008608",9900
subway-urbana-5,"40.0906720099,-88.1702150111",1611
subway-urbana-5,"40.1374720567,-88.2030858196",6569
subway-urbana-5,"40.1302720495,-88.1772001994",6135
subway-urbana-5,"40.0924720117,-88.2596214631",5069
subway-urbana-5,"40.1662720855,-88.212465179",8767
subway-urbana-5,"40.1374720567,-88.2925549691",9981
subway-urbana-5,"40.0816720009,-88.1961103114",483
subway-urbana-5,"40.1122720315,-88.2902053171",8301
subway-urbana-5,"40.0834720027,-88.2290436411",2495
subway-urbana-5,"40.1158720351,-88.191349093",3989
subway-urbana-5,"40.1194720387,-88.2290044207",5006
subway-urbana-5,"40.1608720801,-88.2054066041",8166
subway-urbana-5,"40.1194720387,-88.2242967648",4788
subway-urbana-5,"40.0978720171,-88.219615639",2859
subway-urbana-5,"40.1338720531,-88.1913194874",6157
subway-urbana-5,"40.1104720297,-88.2525493967",5756
subway-urbana-5,"40.1158720351,-88.2266546426",4647
subway-urbana-5,"40.1464720657,-88.2148463796",7173
subway-urbana-5,"40.1014720207,-88.2125516041",2690
subway-urbana-5,"40.1374720567,-88.2101491735",7045
subway-urbana-5,"40.1590720783,-88.1771467939",7296
subway-urbana-5,"40.0816720009,-88.2031678733",998
subway-urbana-5,"40.1716720909,-88.2595707101",10825
subway-urbana-5,"40.0996720189,-88.1701974297",3356
subway-urbana-5,"40.1446720639,-88.2478145308",8092
subway-urbana-5,"40.0978720171,-88.2784426538",6507
subway-urbana-5,"40.1626720819,-88.2336679127",9084
subway-urbana-5,"40.0870720063,-88.2972682319",6937
subway-urbana-5,"40.1086720279,-88.2148954693",3451
subway-urbana-5,"40.1464720657,-88.297263092",10759
subway-urbana-5,"40.0942720135,-88.2902087414",7145
subway-urbana-5,"40.0834720027,-88.177286819",790
subway-urbana-5,"40.1194720387,-88.2902039465",9195
subway-urbana-5,"40.1680720873,-88.2595730214",10548
subway-urbana-5,"40.0996720189,-88.2031414294",2167
subway-urbana-5,"40.1050720243,-88.3019733352",8565
subway-urbana-5,"40.1356720549,-88.2219235816",6115
subway-urbana-5,"40.1104720297,-88.2949126925",8394
subway-urbana-5,"40.1014720207,-88.2196112194",3085
subway-urbana-5,"40.1284720477,-88.165432837",5962
subway-urbana-5,"40.0816720009,-88.2196355177",2025
subway-urbana-5,"40.1212720405,-88.1889863239",4535
subway-urbana-5,"40.1032720225,-88.1678371276",3197
subway-urbana-5,"40.1536720729,-88.2619372754",9832
subway-urbana-5,"40.1374720567,-88.2878460665",10088
subway-urbana-5,"40.1248720441,-88.2454766356",6404
subway-urbana-5,"40.1356720549,-88.1936709143",5922
subway-urbana-5,"40.1608720801,-88.290196056",11364
subway-urbana-5,"40.0960720153,-88.2219708669",3107
subway-urbana-5,"40.1104720297,-88.2078325845",3137
subway-urbana-5,"40.1554720747,-88.2171897532",7674
subway-urbana-5,"40.0996720189,-88.2078477151",2358
subway-urbana-5,"40.1176720369,-88.2031149617",3462
subway-urbana-5,"40.1626720819,-88.2101146627",8469
subway-urbana-5,"40.0852720045,-88.252568132",4435
subway-urbana-5,"40.1284720477,-88.2831398139",8869
subway-urbana-5,"40.1212720405,-88.2760802624",7983
subway-urbana-5,"40.1248720441,-88.25724671",7118
subway-urbana-5,"40.1662720855,-88.1747779806",8590
subway-urbana-5,"40.1338720531,-88.2478233253",7299
subway-urbana-5,"40.1680720873,-88.3019722438",12214
subway-urbana-5,"40.1086720279,-88.2996198188",8573
subway-urbana-5,"40.1446720639,-88.2383957275",7655
