res_id,cell_center,walk_time
arbys-champaign,"40.1140720333,-88.2007666162",4690
arbys-champaign,"40.1662720855,-88.2831286759",7856
arbys-champaign,"40.1554720747,-88.2690014088",6750
arbys-champaign,"40.1374720567,-88.1724779526",7713
arbys-champaign,"40.1212720405,-88.2831419331",4968
arbys-champaign,"40.1050720243,-88.1701868771",6092
arbys-champaign,"40.1410720603,-88.2030805179",7793
arbys-champaign,"40.0906720099,-88.240799961",1240
arbys-champaign,"40.1320720513,-88.231344941",4141
arbys-champaign,"40.1482720675,-88.243101947",5550
arbys-champaign,"40.1662720855,-88.2407305777",6599
arbys-champaign,"40.1194720387,-88.2054661415",4990
arbys-champaign,"40.1698720891,-88.2901943385",9066
arbys-champaign,"40.1356720549,-88.2030884701",7778
arbys-champaign,"40.0924720117,-88.2431512059",978
arbys-champaign,"40.1338720531,-88.2101541",6717
arbys-champaign,"40.1482720675,-88.2690050287",6204
arbys-champaign,"40.1446720639,-88.2172034202",5716
arbys-champaign,"40.1356720549,-88.2902008608",6487
arbys-champaign,"40.0906720099,-88.1702150111",5352
arbys-champaign,"40.1374720567,-88.2030858196",7984
arbys-champaign,"40.1302720495,-88.1772001994",7551
arbys-champaign,"40.0924720117,-88.2596214631",1292
arbys-champaign,"40.1662720855,-88.212465179",7918
arbys-champaign,"40.1374720567,-88.2925549691",6568
arbys-champaign,"40.0816720009,-88.1961103114",3393
arbys-champaign,"40.1122720315,-88.2902053171",4707
arbys-champaign,"40.0834720027,-88.2290436411",1333
arbys-champaign,"40.1158720351,-88.191349093",5664
arbys-champaign,"40.1194720387,-88.2290044207",3544
arbys-champaign,"40.1608720801,-88.2054066041",8133
arbys-champaign,"40.1194720387,-88.2242967648",3821
arbys-champaign,"40.0978720171,-88.219615639",2533
arbys-champaign,"40.1338720531,-88.1913194874",7572
arbys-champaign,"40.1104720297,-88.2525493967",2398
arbys-champaign,"40.1158720351,-88.2266546426",3548
arbys-champaign,"40.1464720657,-88.2148463796",6324
arbys-champaign,"40.1014720207,-88.2125516041",3267
arbys-champaign,"40.1374720567,-88.2101491735",8460
arbys-champaign,"40.1590720783,-88.1771467939",8711
arbys-champaign,"40.0816720009,-88.2031678733",3181
arbys-champaign,"40.1716720909,-88.2595707101",7510
arbys-champaign,"40.0996720189,-88.1701974297",7102
arbys-champaign,"40.1446720639,-88.2478145308",5056
