res_id,cell_center,walk_time
boomerangs-bar-and-grill-urbana,"40.1356720549,-88.1889621364",4419
boomerangs-bar-and-grill-urbana,"40.1716720909,-88.2807714457",9983
boomerangs-bar-and-grill-urbana,"40.1572720765,-88.2595799529",7848
boomerangs-bar-and-grill-urbana,"40.1230720423,-88.2054609693",2342
boomerangs-bar-and-grill-urbana,"40.1032720225,-88.1866632664",630
boomerangs-bar-and-grill-urbana,"40.1032720225,-88.2172557419",1777
boomerangs-bar-and-grill-urbana,"40.0978720171,-88.1725540272",1589
boomerangs-bar-and-grill-urbana,"40.1680720873,-88.1959741878",7182
boomerangs-bar-and-grill-urbana,"40.1374720567,-88.2054402709",4886
boomerangs-bar-and-grill-urbana,"40.0906720099,-88.2243301393",3615
boomerangs-bar-and-grill-urbana,"40.1104720297,-88.2996197254",7186
boomerangs-bar-and-grill-urbana,"40.1572720765,-88.2007015108",6023
boomerangs-bar-and-grill-urbana,"40.1482720675,-88.254876075",7019
boomerangs-bar-and-grill-urbana,"40.1230720423,-88.2619558304",5584
boomerangs-bar-and-grill-urbana,"40.1338720531,-88.2878468772",7972
boomerangs-bar-and-grill-urbana,"40.1158720351,-88.2431305657",3926
boomerangs-bar-and-grill-urbana,"40.1158720351,-88.2572527856",4827
boomerangs-bar-and-grill-urbana,"40.1464720657,-88.2195559061",4912
boomerangs-bar-and-grill-urbana,"40.1680720873,-88.191263163",6894
boomerangs-bar-and-grill-urbana,"40.1392720585,-88.2925546885",8824
boomerangs-bar-and-grill-urbana,"40.0816720009,-88.2337506415",4188
boomerangs-bar-and-grill-urbana,"40.1104720297,-88.2172466503",1958
boomerangs-bar-and-grill-urbana,"40.1284720477,-88.2949105116",8060
boomerangs-bar-and-grill-urbana,"40.1554720747,-88.1795085491",5300
boomerangs-bar-and-grill-urbana,"40.1716720909,-88.2171692388",7741
boomerangs-bar-and-grill-urbana,"40.1500720693,-88.2431003557",6840
boomerangs-bar-and-grill-urbana,"40.1392720585,-88.1866015731",4112
boomerangs-bar-and-grill-urbana,"40.1194720387,-88.247835044",4414
boomerangs-bar-and-grill-urbana,"40.1194720387,-88.2737271511",6045
boomerangs-bar-and-grill-urbana,"40.0888720081,-88.2831514597",6957
boomerangs-bar-and-grill-urbana,"40.1392720585,-88.2831366338",7523
boomerangs-bar-and-grill-urbana,"40.1464720657,-88.2007178004",6233
boomerangs-bar-and-grill-urbana,"40.0996720189,-88.2454980005",3760
boomerangs-bar-and-grill-urbana,"40.1428720621,-88.2713623812",7642
boomerangs-bar-and-grill-urbana,"40.1482720675,-88.2171988653",5241
boomerangs-bar-and-grill-urbana,"40.1752720945,-88.3019721189",10914
boomerangs-bar-and-grill-urbana,"40.1752720945,-88.181828244",6625
boomerangs-bar-and-grill-urbana,"40.1500720693,-88.2501650198",7009
boomerangs-bar-and-grill-urbana,"40.1644720837,-88.210112196",6809
boomerangs-bar-and-grill-urbana,"40.1500720693,-88.2548747958",7044
boomerangs-bar-and-grill-urbana,"40.1014720207,-88.2431432702",3554
boomerangs-bar-and-grill-urbana,"40.1122720315,-88.1913550109",851
boomerangs-bar-and-grill-urbana,"40.1248720441,-88.1913342935",2836
boomerangs-bar-and-grill-urbana,"40.1032720225,-88.1960763358",370
boomerangs-bar-and-grill-urbana,"40.0996720189,-88.2219665721",2286
boomerangs-bar-and-grill-urbana,"40.1518720711,-88.2007096567",6336
boomerangs-bar-and-grill-urbana,"40.1518720711,-88.1842250038",4726
boomerangs-bar-and-grill-urbana,"40.1608720801,-88.2383802798",7136
boomerangs-bar-and-grill-urbana,"40.1320720513,-88.1866139207",3998
boomerangs-bar-and-grill-urbana,"40.1230720423,-88.2242925896",3272
boomerangs-bar-and-grill-urbana,"40.1518720711,-88.2054195576",5969
boomerangs-bar-and-grill-urbana,"40.1482720675,-88.2242633422",5219
boomerangs-bar-and-grill-urbana,"40.1446720639,-88.2077846169",4657
boomerangs-bar-and-grill-urbana,"40.1500720693,-88.2195514756",5186
boomerangs-bar-and-grill-urbana,"40.1302720495,-88.2501804577",5318
boomerangs-bar-and-grill-urbana,"40.1428720621,-88.1654036518",4924
boomerangs-bar-and-grill-urbana,"40.1644720837,-88.2148229709",6813
boomerangs-bar-and-grill-urbana,"40.1518720711,-88.2901977727",9982
boomerangs-bar-and-grill-urbana,"40.1626720819,-88.2666424626",9154
boomerangs-bar-and-grill-urbana,"40.0834720027,-88.2596272178",5762
boomerangs-bar-and-grill-urbana,"40.1140720333,-88.2219493852",2470
boomerangs-bar-and-grill-urbana,"40.1482720675,-88.2383922958",6131
boomerangs-bar-and-grill-urbana,"40.1608720801,-88.2525118552",7618
boomerangs-bar-and-grill-urbana,"40.0834720027,-88.2384539724",4487
boomerangs-bar-and-grill-urbana,"40.1338720531,-88.2643036114",6382
boomerangs-bar-and-grill-urbana,"40.1338720531,-88.2831382241",7621
boomerangs-bar-and-grill-urbana,"40.1302720495,-88.224284237",3818
boomerangs-bar-and-grill-urbana,"40.1410720603,-88.205435094",4580
boomerangs-bar-and-grill-urbana,"40.1428720621,-88.1889500361",3951
boomerangs-bar-and-grill-urbana,"40.1734720927,-88.2171669584",8124
boomerangs-bar-and-grill-urbana,"40.0816720009,-88.1984628321",2468
boomerangs-bar-and-grill-urbana,"40.1284720477,-88.2807856744",7179
boomerangs-bar-and-grill-urbana,"40.1176720369,-88.2878505236",7199
boomerangs-bar-and-grill-urbana,"40.0924720117,-88.1678586016",2082
boomerangs-bar-and-grill-urbana,"40.1338720531,-88.2313430393",4635
boomerangs-bar-and-grill-urbana,"40.1230720423,-88.1748595861",4049
boomerangs-bar-and-grill-urbana,"40.1698720891,-88.217171519",7741
boomerangs-bar-and-grill-urbana,"40.0888720081,-88.2196266847",2880
boomerangs-bar-and-grill-urbana,"40.1410720603,-88.1889530616",3958
boomerangs-bar-and-grill-urbana,"40.0924720117,-88.2102106915",2153
boomerangs-bar-and-grill-urbana,"40.1320720513,-88.2195736199",3724
boomerangs-bar-and-grill-urbana,"40.0978720171,-88.2431464449",3702
boomerangs-bar-and-grill-urbana,"40.1590720783,-88.2218955961",5939
boomerangs-bar-and-grill-urbana,"40.0852720045,-88.1772834912",2350
boomerangs-bar-and-grill-urbana,"40.1590720783,-88.1936331947",5589
boomerangs-bar-and-grill-urbana,"40.1716720909,-88.2077466896",7528
boomerangs-bar-and-grill-urbana,"40.1482720675,-88.1865861324",4432
boomerangs-bar-and-grill-urbana,"40.1536720729,-88.1889318775",4847
boomerangs-bar-and-grill-urbana,"40.1662720855,-88.257218727",8569
boomerangs-bar-and-grill-urbana,"40.1482720675,-88.2407471214",6133
boomerangs-bar-and-grill-urbana,"40.1716720909,-88.2242361507",8178
boomerangs-bar-and-grill-urbana,"40.1680720873,-88.2807726326",9506
boomerangs-bar-and-grill-urbana,"40.0978720171,-88.2878549762",6519
boomerangs-bar-and-grill-urbana,"40.1014720207,-88.2949137822",7134
boomerangs-bar-and-grill-urbana,"40.1446720639,-88.2219128218",4902
boomerangs-bar-and-grill-urbana,"40.1698720891,-88.1841934715",6464
boomerangs-bar-and-grill-urbana,"40.1248720441,-88.1936883084",2707
boomerangs-bar-and-grill-urbana,"40.1122720315,-88.1819406961",1290
boomerangs-bar-and-grill-urbana,"40.1536720729,-88.22425707",7283
boomerangs-bar-and-grill-urbana,"40.1122720315,-88.207830062",1485
