res_id,cell_center,walk_time
steak-n-shake-champaign-2,"40.1140720333,-88.2007666162",5399
steak-n-shake-champaign-2,"40.1662720855,-88.2831286759",3169
steak-n-shake-champaign-2,"40.1554720747,-88.2690014088",1886
steak-n-shake-champaign-2,"40.1374720567,-88.1724779526",6715
steak-n-shake-champaign-2,"40.1212720405,-88.2831419331",3151
steak-n-shake-champaign-2,"40.1050720243,-88.1701868771",7785
steak-n-shake-champaign-2,"40.1410720603,-88.2030805179",6785
steak-n-shake-champaign-2,"40.0906720099,-88.240799961",4871
steak-n-shake-champaign-2,"40.1320720513,-88.231344941",2715
steak-n-shake-champaign-2,"40.1482720675,-88.243101947",1508
steak-n-shake-champaign-2,"40.1662720855,-88.2407305777",3185
steak-n-shake-champaign-2,"40.1194720387,-88.2054661415",4738
steak-n-shake-champaign-2,"40.1698720891,-88.2901943385",4379
steak-n-shake-champaign-2,"40.1356720549,-88.2030884701",6770
steak-n-shake-champaign-2,"40.0924720117,-88.2431512059",4605
steak-n-shake-champaign-2,"40.1338720531,-88.2101541",5438
steak-n-shake-champaign-2,"40.1482720675,-88.2690050287",1340
steak-n-shake-champaign-2,"40.1446720639,-88.2172034202",4290
steak-n-shake-champaign-2,"40.1356720549,-88.2902008608",3715
steak-n-shake-champaign-2,"40.0906720099,-88.1702150111",8969
steak-n-shake-champaign-2,"40.1374720567,-88.2030858196",6976
steak-n-shake-champaign-2,"40.1302720495,-88.1772001994",6553
steak-n-shake-champaign-2,"40.0924720117,-88.2596214631",4124
steak-n-shake-champaign-2,"40.1662720855,-88.212465179",5623
steak-n-shake-champaign-2,"40.1374720567,-88.2925549691",3796
steak-n-shake-champaign-2,"40.0816720009,-88.1961103114",7865
steak-n-shake-champaign-2,"40.1122720315,-88.2902053171",4102
steak-n-shake-champaign-2,"40.0834720027,-88.2290436411",6047
steak-n-shake-champaign-2,"40.1158720351,-88.191349093",5818
steak-n-shake-champaign-2,"40.1194720387,-88.2290044207",3271
steak-n-shake-champaign-2,"40.1608720801,-88.2054066041",6653
steak-n-shake-champaign-2,"40.1194720387,-88.2242967648",3538
steak-n-shake-champaign-2,"40.0978720171,-88.219615639",5382
steak-n-shake-champaign-2,"40.1338720531,-88.1913194874",6564
steak-n-shake-champaign-2,"40.1104720297,-88.2525493967",2926
steak-n-shake-champaign-2,"40.1158720351,-88.2266546426",3766
steak-n-shake-champaign-2,"40.1464720657,-88.2148463796",4898
steak-n-shake-champaign-2,"40.1014720207,-88.2125516041",5574
steak-n-shake-champaign-2,"40.1374720567,-88.2101491735",7452
steak-n-shake-champaign-2,"40.1590720783,-88.1771467939",7703
steak-n-shake-champaign-2,"40.0816720009,-88.2031678733",7714
steak-n-shake-champaign-2,"40.1716720909,-88.2595707101",2587
steak-n-shake-champaign-2,"40.0996720189,-88.1701974297",9314
steak-n-shake-champaign-2,"40.1446720639,-88.2478145308",1014
steak-n-shake-champaign-2,"40.0978720171,-88.2784426538",4748
steak-n-shake-champaign-2,"40.1626720819,-88.2336679127",2892
steak-n-shake-champaign-2,"40.0870720063,-88.2972682319",6470
steak-n-shake-champaign-2,"40.1086720279,-88.2148954693",4975
steak-n-shake-champaign-2,"40.1464720657,-88.297263092",3894
steak-n-shake-champaign-2,"40.0942720135,-88.2902087414",5690
steak-n-shake-champaign-2,"40.0834720027,-88.177286819",8940
steak-n-shake-champaign-2,"40.1194720387,-88.2902039465",3620
steak-n-shake-champaign-2,"40.1680720873,-88.2595730214",2310
steak-n-shake-champaign-2,"40.0996720189,-88.2031414294",6252
steak-n-shake-champaign-2,"40.1050720243,-88.3019733352",5313
steak-n-shake-champaign-2,"40.1356720549,-88.2219235816",3523
steak-n-shake-champaign-2,"40.1104720297,-88.2949126925",4598
steak-n-shake-champaign-2,"40.1014720207,-88.2196112194",5129
steak-n-shake-champaign-2,"40.1284720477,-88.165432837",7881
steak-n-shake-champaign-2,"40.0816720009,-88.2196355177",6724
steak-n-shake-champaign-2,"40.1212720405,-88.1889863239",6365
steak-n-shake-champaign-2,"40.1032720225,-88.1678371276",7936
steak-n-shake-champaign-2,"40.1536720729,-88.2619372754",1653
steak-n-shake-champaign-2,"40.1374720567,-88.2878460665",3903
steak-n-shake-champaign-2,"40.1248720441,-88.2454766356",1832
steak-n-shake-champaign-2,"40.1356720549,-88.1936709143",6329
steak-n-shake-champaign-2,"40.1608720801,-88.290196056",3383
steak-n-shake-champaign-2,"40.0960720153,-88.2219708669",5333
steak-n-shake-champaign-2,"40.1104720297,-88.2078325845",5148
steak-n-shake-champaign-2,"40.1554720747,-88.2171897532",5400
steak-n-shake-champaign-2,"40.0996720189,-88.2078477151",5970
steak-n-shake-champaign-2,"40.1176720369,-88.2031149617",5081
steak-n-shake-champaign-2,"40.1626720819,-88.2101146627",5913
steak-n-shake-champaign-2,"40.0852720045,-88.252568132",5192
steak-n-shake-champaign-2,"40.1284720477,-88.2831398139",2753
steak-n-shake-champaign-2,"40.1212720405,-88.2760802624",2845
steak-n-shake-champaign-2,"40.1248720441,-88.25724671",1383
steak-n-shake-champaign-2,"40.1662720855,-88.1747779806",7501
steak-n-shake-champaign-2,"40.1338720531,-88.2478233253",1737
steak-n-shake-champaign-2,"40.1680720873,-88.3019722438",5349
steak-n-shake-champaign-2,"40.1086720279,-88.2996198188",4907
steak-n-shake-champaign-2,"40.1446720639,-88.2383957275",1463
steak-n-shake-champaign-2,"40.1302720495,-88.2219300351",3672
steak-n-shake-champaign-2,"40.1464720657,-88.1983630372",6554
steak-n-shake-champaign-2,"40.1734720927,-88.2548581547",2589
steak-n-shake-champaign-2,"40.0978720171,-88.2078502361",6137
steak-n-shake-champaign-2,"40.1536720729,-88.2901974294",3769
steak-n-shake-champaign-2,"40.1302720495,-88.2007422182",4906
steak-n-shake-champaign-2,"40.0852720045,-88.1702255561",9114
steak-n-shake-champaign-2,"40.0906720099,-88.2949150892",5997
steak-n-shake-champaign-2,"40.1176720369,-88.2125300241",4366
