res_id,cell_center,walk_time
burger-king-urbana-2,"40.1140720333,-88.2007666162",1852
mcdonalds-urbana-2,"40.1140720333,-88.2007666162",1852
mcdonalds-urbana-2,"40.1662720855,-88.2831286759",9895
mcdonalds-urbana-2,"40.1662720855,-88.2831286759",9895
mcdonalds-urbana-2,"40.1554720747,-88.2690014088",8789
mcdonalds-urbana-2,"40.1554720747,-88.2690014088",8789
mcdonalds-urbana-2,"40.1374720567,-88.1724779526",5022
mcdonalds-urbana-2,"40.1374720567,-88.1724779526",5022
mcdonalds-urbana-2,"40.1212720405,-88.2831419331",7332
mcdonalds-urbana-2,"40.1212720405,-88.2831419331",7332
mcdonalds-urbana-2,"40.1050720243,-88.1701868771",1832
mcdonalds-urbana-2,"40.1050720243,-88.1701868771",1832
mcdonalds-urbana-2,"40.1410720603,-88.2030805179",5102
mcdonalds-urbana-2,"40.1410720603,-88.2030805179",5102
mcdonalds-urbana-2,"40.0906720099,-88.240799961",3721
mcdonalds-urbana-2,"40.0906720099,-88.240799961",3721
mcdonalds-urbana-2,"40.1320720513,-88.231344941",5249
mcdonalds-urbana-2,"40.1320720513,-88.231344941",5249
mcdonalds-urbana-2,"40.1482720675,-88.243101947",7310
mcdonalds-urbana-2,"40.1482720675,-88.243101947",7310
mcdonalds-urbana-2,"40.1662720855,-88.2407305777",8102
mcdonalds-urbana-2,"40.1662720855,-88.2407305777",8102
mcdonalds-urbana-2,"40.1194720387,-88.2054661415",2769
mcdonalds-urbana-2,"40.1194720387,-88.2054661415",2769
mcdonalds-urbana-2,"40.1698720891,-88.2901943385",11105
mcdonalds-urbana-2,"40.1698720891,-88.2901943385",11105
mcdonalds-urbana-2,"40.1356720549,-88.2030884701",5087
mcdonalds-urbana-2,"40.1356720549,-88.2030884701",5087
mcdonalds-urbana-2,"40.0924720117,-88.2431512059",3741
mcdonalds-urbana-2,"40.0924720117,-88.2431512059",3741
mcdonalds-urbana-2,"40.1338720531,-88.2101541",4073
mcdonalds-urbana-2,"40.1338720531,-88.2101541",4073
mcdonalds-urbana-2,"40.1482720675,-88.2690050287",8243
mcdonalds-urbana-2,"40.1482720675,-88.2690050287",8243
mcdonalds-urbana-2,"40.1446720639,-88.2172034202",5289
mcdonalds-urbana-2,"40.1446720639,-88.2172034202",5289
mcdonalds-urbana-2,"40.1356720549,-88.2902008608",8788
mcdonalds-urbana-2,"40.1356720549,-88.2902008608",8788
mcdonalds-urbana-2,"40.0906720099,-88.1702150111",1925
mcdonalds-urbana-2,"40.0906720099,-88.1702150111",1925
mcdonalds-urbana-2,"40.1374720567,-88.2030858196",5293
mcdonalds-urbana-2,"40.1374720567,-88.2030858196",5293
mcdonalds-urbana-2,"40.1302720495,-88.1772001994",4860
mcdonalds-urbana-2,"40.1302720495,-88.1772001994",4860
mcdonalds-urbana-2,"40.0924720117,-88.2596214631",4716
mcdonalds-urbana-2,"40.0924720117,-88.2596214631",4716
mcdonalds-urbana-2,"40.1662720855,-88.212465179",7491
mcdonalds-urbana-2,"40.1662720855,-88.212465179",7491
mcdonalds-urbana-2,"40.1374720567,-88.2925549691",8869
mcdonalds-urbana-2,"40.1374720567,-88.2925549691",8869
mcdonalds-urbana-2,"40.0816720009,-88.1961103114",1477
mcdonalds-urbana-2,"40.0816720009,-88.1961103114",1477
mcdonalds-urbana-2,"40.1122720315,-88.2902053171",7201
mcdonalds-urbana-2,"40.1122720315,-88.2902053171",7201
mcdonalds-urbana-2,"40.0834720027,-88.2290436411",3376
mcdonalds-urbana-2,"40.0834720027,-88.2290436411",3376
mcdonalds-urbana-2,"40.1158720351,-88.191349093",2713
mcdonalds-urbana-2,"40.1158720351,-88.191349093",2713
mcdonalds-urbana-2,"40.1194720387,-88.2290044207",3730
mcdonalds-urbana-2,"40.1194720387,-88.2290044207",3730
mcdonalds-urbana-2,"40.1608720801,-88.2054066041",6890
mcdonalds-urbana-2,"40.1608720801,-88.2054066041",6890
mcdonalds-urbana-2,"40.1194720387,-88.2242967648",3513
mcdonalds-urbana-2,"40.1194720387,-88.2242967648",3513
mcdonalds-urbana-2,"40.0978720171,-88.219615639",1862
mcdonalds-urbana-2,"40.0978720171,-88.219615639",1862
mcdonalds-urbana-2,"40.1338720531,-88.1913194874",4881
mcdonalds-urbana-2,"40.1338720531,-88.1913194874",4881
mcdonalds-urbana-2,"40.1104720297,-88.2525493967",4657
mcdonalds-urbana-2,"40.1104720297,-88.2525493967",4657
mcdonalds-urbana-2,"40.1158720351,-88.2266546426",3371
mcdonalds-urbana-2,"40.1158720351,-88.2266546426",3371
mcdonalds-urbana-2,"40.1464720657,-88.2148463796",5897
mcdonalds-urbana-2,"40.1464720657,-88.2148463796",5897
mcdonalds-urbana-2,"40.1014720207,-88.2125516041",1531
mcdonalds-urbana-2,"40.1014720207,-88.2125516041",1531
mcdonalds-urbana-2,"40.1374720567,-88.2101491735",5769
mcdonalds-urbana-2,"40.1374720567,-88.2101491735",5769
mcdonalds-urbana-2,"40.1590720783,-88.1771467939",6020
mcdonalds-urbana-2,"40.1590720783,-88.1771467939",6020
mcdonalds-urbana-2,"40.0816720009,-88.2031678733",1960
