res_id,cell_center,walk_time
huaraches-moroleon-urbana,"40.1356720549,-88.1889621364",4208
huaraches-moroleon-urbana,"40.1716720909,-88.2807714457",9731
huaraches-moroleon-urbana,"40.1572720765,-88.2595799529",7597
huaraches-moroleon-urbana,"40.1230720423,-88.2054609693",2132
huaraches-moroleon-urbana,"40.1032720225,-88.1866632664",728
huaraches-moroleon-urbana,"40.1032720225,-88.2172557419",1629
huaraches-moroleon-urbana,"40.0978720171,-88.1725540272",1744
huaraches-moroleon-urbana,"40.1680720873,-88.1959741878",6972
huaraches-moroleon-urbana,"40.1374720567,-88.2054402709",4675
huaraches-moroleon-urbana,"40.0906720099,-88.2243301393",3550
huaraches-moroleon-urbana,"40.1104720297,-88.2996197254",7026
huaraches-moroleon-urbana,"40.1572720765,-88.2007015108",5813
huaraches-moroleon-urbana,"40.1482720675,-88.254876075",6767
huaraches-moroleon-urbana,"40.1230720423,-88.2619558304",5333
huaraches-moroleon-urbana,"40.1338720531,-88.2878468772",7720
huaraches-moroleon-urbana,"40.1158720351,-88.2431305657",3674
huaraches-moroleon-urbana,"40.1158720351,-88.2572527856",4575
huaraches-moroleon-urbana,"40.1464720657,-88.2195559061",4660
huaraches-moroleon-urbana,"40.1680720873,-88.191263163",6683
huaraches-moroleon-urbana,"40.1392720585,-88.2925546885",8573
huaraches-moroleon-urbana,"40.0816720009,-88.2337506415",4127
huaraches-moroleon-urbana,"40.1104720297,-88.2172466503",1702
huaraches-moroleon-urbana,"40.1284720477,-88.2949105116",7808
huaraches-moroleon-urbana,"40.1554720747,-88.1795085491",5089
huaraches-moroleon-urbana,"40.1716720909,-88.2171692388",7489
huaraches-moroleon-urbana,"40.1500720693,-88.2431003557",6588
huaraches-moroleon-urbana,"40.1392720585,-88.1866015731",3901
huaraches-moroleon-urbana,"40.1194720387,-88.247835044",4162
huaraches-moroleon-urbana,"40.1194720387,-88.2737271511",5793
huaraches-moroleon-urbana,"40.0888720081,-88.2831514597",6892
huaraches-moroleon-urbana,"40.1392720585,-88.2831366338",7271
huaraches-moroleon-urbana,"40.1464720657,-88.2007178004",5981
huaraches-moroleon-urbana,"40.0996720189,-88.2454980005",3612
huaraches-moroleon-urbana,"40.1428720621,-88.2713623812",7390
huaraches-moroleon-urbana,"40.1482720675,-88.2171988653",4989
huaraches-moroleon-urbana,"40.1752720945,-88.3019721189",10662
huaraches-moroleon-urbana,"40.1752720945,-88.181828244",6414
huaraches-moroleon-urbana,"40.1500720693,-88.2501650198",6758
huaraches-moroleon-urbana,"40.1644720837,-88.210112196",6557
huaraches-moroleon-urbana,"40.1500720693,-88.2548747958",6792
huaraches-moroleon-urbana,"40.1014720207,-88.2431432702",3406
huaraches-moroleon-urbana,"40.1122720315,-88.1913550109",880
huaraches-moroleon-urbana,"40.1248720441,-88.1913342935",2625
huaraches-moroleon-urbana,"40.1032720225,-88.1960763358",323
