res_id,cell_center,walk_time
kamakura-japanese-restaurant-champaign,"40.1356720549,-88.1889621364",5936
el-toro-champaign-2,"40.1356720549,-88.1889621364",5936
el-toro-champaign-2,"40.1716720909,-88.2807714457",6893
el-toro-champaign-2,"40.1716720909,-88.2807714457",6893
el-toro-champaign-2,"40.1572720765,-88.2595799529",4758
el-toro-champaign-2,"40.1572720765,-88.2595799529",4758
el-toro-champaign-2,"40.1230720423,-88.2054609693",3655
el-toro-champaign-2,"40.1230720423,-88.2054609693",3655
el-toro-champaign-2,"40.1032720225,-88.1866632664",4352
el-toro-champaign-2,"40.1032720225,-88.1866632664",4352
el-toro-champaign-2,"40.1032720225,-88.2172557419",2187
el-toro-champaign-2,"40.1032720225,-88.2172557419",2187
el-toro-champaign-2,"40.0978720171,-88.1725540272",5075
el-toro-champaign-2,"40.0978720171,-88.1725540272",5075
el-toro-champaign-2,"40.1680720873,-88.1959741878",7565
el-toro-champaign-2,"40.1680720873,-88.1959741878",7565
el-toro-champaign-2,"40.1374720567,-88.2054402709",6504
el-toro-champaign-2,"40.1374720567,-88.2054402709",6504
el-toro-champaign-2,"40.0906720099,-88.2243301393",2475
el-toro-champaign-2,"40.0906720099,-88.2243301393",2475
el-toro-champaign-2,"40.1104720297,-88.2996197254",3691
el-toro-champaign-2,"40.1104720297,-88.2996197254",3691
el-toro-champaign-2,"40.1572720765,-88.2007015108",6194
el-toro-champaign-2,"40.1572720765,-88.2007015108",6194
el-toro-champaign-2,"40.1482720675,-88.254876075",4145
el-toro-champaign-2,"40.1482720675,-88.254876075",4145
el-toro-champaign-2,"40.1230720423,-88.2619558304",2378
el-toro-champaign-2,"40.1230720423,-88.2619558304",2378
el-toro-champaign-2,"40.1338720531,-88.2878468772",4784
el-toro-champaign-2,"40.1338720531,-88.2878468772",4784
el-toro-champaign-2,"40.1158720351,-88.2431305657",791
el-toro-champaign-2,"40.1158720351,-88.2431305657",791
el-toro-champaign-2,"40.1158720351,-88.2572527856",1620
el-toro-champaign-2,"40.1158720351,-88.2572527856",1620
el-toro-champaign-2,"40.1464720657,-88.2195559061",4225
