res_id,cell_center,walk_time
kfc-urbana,"40.0870720063,-88.2078653571",2847
kfc-urbana,"40.1698720891,-88.2501495665",6594
kfc-urbana,"40.1284720477,-88.2972646512",6289
kfc-urbana,"40.0924720117,-88.2172693732",2491
kfc-urbana,"40.1230720423,-88.2384163049",2255
kfc-urbana,"40.1194720387,-88.1866355182",1879
kfc-urbana,"40.1104720297,-88.2290142324",1513
kfc-urbana,"40.1104720297,-88.1678228052",3154
kfc-urbana,"40.0906720099,-88.2290358026",3133
kfc-urbana,"40.0834720027,-88.2572746349",5269
kfc-urbana,"40.0852720045,-88.2878578073",6955
kfc-urbana,"40.0924720117,-88.2737388264",5584
kfc-urbana,"40.0834720027,-88.2502168865",4804
kfc-urbana,"40.1284720477,-88.2360570231",2402
kfc-urbana,"40.0816720009,-88.2878586159",7587
kfc-urbana,"40.1590720783,-88.2642891981",5989
kfc-urbana,"40.1608720801,-88.2501565926",5474
kfc-urbana,"40.1734720927,-88.2784151524",7936
kfc-urbana,"40.1608720801,-88.2878407934",7411
kfc-urbana,"40.1302720495,-88.2360552464",2602
kfc-urbana,"40.1680720873,-88.2218848237",5916
kfc-urbana,"40.1572720765,-88.1842155471",4199
kfc-urbana,"40.1428720621,-88.2525252737",4304
kfc-urbana,"40.1698720891,-88.2713497399",7751
kfc-urbana,"40.0852720045,-88.2643313571",5598
kfc-urbana,"40.1032720225,-88.2219622766",1683
kfc-urbana,"40.1698720891,-88.1865490463",5575
kfc-urbana,"40.0834720027,-88.2102229785",3071
kfc-urbana,"40.1338720531,-88.2548863051",3767
kfc-urbana,"40.1410720603,-88.257235767",4558
kfc-urbana,"40.1266720459,-88.2337047225",2097
kfc-urbana,"40.1464720657,-88.264296407",5071
kfc-urbana,"40.1176720369,-88.2172375553",348
kfc-urbana,"40.1662720855,-88.2972613753",8193
kfc-urbana,"40.1320720513,-88.2501790549",3856
kfc-urbana,"40.1428720621,-88.2642984659",4962
kfc-urbana,"40.1500720693,-88.2478101317",4611
kfc-urbana,"40.1392720585,-88.2336918466",4146
kfc-urbana,"40.1716720909,-88.2289474252",6352
kfc-urbana,"40.1086720279,-88.1701798404",3128
kfc-urbana,"40.1716720909,-88.1818346794",5304
kfc-urbana,"40.1122720315,-88.1866478535",2031
kfc-urbana,"40.1518720711,-88.2690032189",5972
kfc-urbana,"40.1140720333,-88.2690222054",3789
kfc-urbana,"40.1068720261,-88.2619656421",3890
