res_id,cell_center,walk_time
the-y-eatery-champaign,"40.0870720063,-88.2078653571",2735
the-y-eatery-champaign,"40.1698720891,-88.2501495665",6419
the-y-eatery-champaign,"40.1284720477,-88.2972646512",5946
the-y-eatery-champaign,"40.0924720117,-88.2172693732",1784
the-y-eatery-champaign,"40.1230720423,-88.2384163049",2025
the-y-eatery-champaign,"40.1194720387,-88.1866355182",3570
the-y-eatery-champaign,"40.1104720297,-88.2290142324",349
the-y-eatery-champaign,"40.1104720297,-88.1678228052",4367
the-y-eatery-champaign,"40.0906720099,-88.2290358026",1822
the-y-eatery-champaign,"40.0834720027,-88.2572746349",3438
the-y-eatery-champaign,"40.0852720045,-88.2878578073",5238
the-y-eatery-champaign,"40.0924720117,-88.2737388264",3866
the-y-eatery-champaign,"40.0834720027,-88.2502168865",2972
the-y-eatery-champaign,"40.1284720477,-88.2360570231",2227
the-y-eatery-champaign,"40.0816720009,-88.2878586159",5756
the-y-eatery-champaign,"40.1590720783,-88.2642891981",5748
the-y-eatery-champaign,"40.1608720801,-88.2501565926",5299
the-y-eatery-champaign,"40.1734720927,-88.2784151524",7696
the-y-eatery-champaign,"40.1608720801,-88.2878407934",7171
the-y-eatery-champaign,"40.1302720495,-88.2360552464",2426
the-y-eatery-champaign,"40.1680720873,-88.2218848237",6839
the-y-eatery-champaign,"40.1572720765,-88.1842155471",5936
the-y-eatery-champaign,"40.1428720621,-88.2525252737",4128
the-y-eatery-champaign,"40.1698720891,-88.2713497399",7511
the-y-eatery-champaign,"40.0852720045,-88.2643313571",3766
the-y-eatery-champaign,"40.1032720225,-88.2219622766",766
the-y-eatery-champaign,"40.1698720891,-88.1865490463",7312
the-y-eatery-champaign,"40.0834720027,-88.2102229785",2959
the-y-eatery-champaign,"40.1338720531,-88.2548863051",3527
the-y-eatery-champaign,"40.1410720603,-88.257235767",4318
the-y-eatery-champaign,"40.1266720459,-88.2337047225",1911
the-y-eatery-champaign,"40.1464720657,-88.264296407",4831
the-y-eatery-champaign,"40.1176720369,-88.2172375553",1557
the-y-eatery-champaign,"40.1662720855,-88.2972613753",7953
the-y-eatery-champaign,"40.1320720513,-88.2501790549",3616
the-y-eatery-champaign,"40.1428720621,-88.2642984659",4721
the-y-eatery-champaign,"40.1500720693,-88.2478101317",4435
the-y-eatery-champaign,"40.1392720585,-88.2336918466",3971
the-y-eatery-champaign,"40.1716720909,-88.2289474252",6408
the-y-eatery-champaign,"40.1086720279,-88.1701798404",4244
the-y-eatery-champaign,"40.1716720909,-88.1818346794",7042
the-y-eatery-champaign,"40.1122720315,-88.1866478535",3147
the-y-eatery-champaign,"40.1518720711,-88.2690032189",5732
the-y-eatery-champaign,"40.1140720333,-88.2690222054",3104
the-y-eatery-champaign,"40.1068720261,-88.2619656421",2643
the-y-eatery-champaign,"40.1608720801,-88.2148276543",5467
the-y-eatery-champaign,"40.0978720171,-88.2125563973",1655
the-y-eatery-champaign,"40.1734720927,-88.2265897575",6553
the-y-eatery-champaign,"40.1302720495,-88.2972644953",5962
the-y-eatery-champaign,"40.1104720297,-88.2925591761",4384
the-y-eatery-champaign,"40.1104720297,-88.1866509366",3464
the-y-eatery-champaign,"40.1752720945,-88.2737029718",7836
the-y-eatery-champaign,"40.1392720585,-88.2548824697",4178
the-y-eatery-champaign,"40.0924720117,-88.1819759649",3832
the-y-eatery-champaign,"40.1050720243,-88.2855000279",4259
the-y-eatery-champaign,"40.0834720027,-88.2196333098",2468
the-y-eatery-champaign,"40.1068720261,-88.2007774533",1910
the-y-eatery-champaign,"40.1698720891,-88.1677044477",7892
the-y-eatery-champaign,"40.1716720909,-88.2784158084",7594
the-y-eatery-champaign,"40.1050720243,-88.1819535251",3191
the-y-eatery-champaign,"40.1644720837,-88.1865583216",6461
the-y-eatery-champaign,"40.1428720621,-88.2854902118",5655
the-y-eatery-champaign,"40.1644720837,-88.2289552956",5207
the-y-eatery-champaign,"40.0996720189,-88.2690294289",3227
the-y-eatery-champaign,"40.1158720351,-88.2643138955",2912
the-y-eatery-champaign,"40.1608720801,-88.2430908049",4964
the-y-eatery-champaign,"40.0906720099,-88.2996207525",5353
the-y-eatery-champaign,"40.1752720945,-88.2148089155",6642
the-y-eatery-champaign,"40.0960720153,-88.2549131238",2392
the-y-eatery-champaign,"40.1194720387,-88.1748663786",4232
the-y-eatery-champaign,"40.1374720567,-88.2548837483",4078
the-y-eatery-champaign,"40.1464720657,-88.1842344579",5049
the-y-eatery-champaign,"40.0978720171,-88.2454995255",1691
the-y-eatery-champaign,"40.1410720603,-88.2266262784",3302
the-y-eatery-champaign,"40.1644720837,-88.1936244839",6475
the-y-eatery-champaign,"40.1428720621,-88.2219149742",3584
the-y-eatery-champaign,"40.1068720261,-88.1960706696",2254
the-y-eatery-champaign,"40.1302720495,-88.2666598708",4282
the-y-eatery-champaign,"40.1212720405,-88.179570763",4169
the-y-eatery-champaign,"40.1104720297,-88.2125396174",1284
the-y-eatery-champaign,"40.1518720711,-88.2642933181",5255
the-y-eatery-champaign,"40.0852720045,-88.2408049069",2619
the-y-eatery-champaign,"40.1140720333,-88.1913520521",2740
the-y-eatery-champaign,"40.1644720837,-88.2195337458",6839
the-y-eatery-champaign,"40.1572720765,-88.2949070181",7720
the-y-eatery-champaign,"40.1248720441,-88.2031043679",3079
the-y-eatery-champaign,"40.1518720711,-88.2878428223",7657
the-y-eatery-champaign,"40.0888720081,-88.2478599181",2508
the-y-eatery-champaign,"40.1122720315,-88.2619623725",2561
the-y-eatery-champaign,"40.1392720585,-88.2807821201",5145
the-y-eatery-champaign,"40.1734720927,-88.1747643625",7453
the-y-eatery-champaign,"40.1158720351,-88.2501916756",1996
the-y-eatery-champaign,"40.1680720873,-88.1794856013",6767
the-y-eatery-champaign,"40.0888720081,-88.167865757",4820
the-y-eatery-champaign,"40.1716720909,-88.1983241404",7057
the-y-eatery-champaign,"40.0978720171,-88.271383412",3251
the-y-eatery-champaign,"40.0960720153,-88.2949144358",4944
the-y-eatery-champaign,"40.1464720657,-88.2407487749",3814
