res_id,cell_center,walk_time
kfc-urbana,"40.1140720333,-88.2007666162",1005
kfc-urbana,"40.1662720855,-88.2831286759",7361
kfc-urbana,"40.1554720747,-88.2690014088",6256
kfc-urbana,"40.1374720567,-88.1724779526",3417
kfc-urbana,"40.1212720405,-88.2831419331",4860
kfc-urbana,"40.1050720243,-88.1701868771",3353
kfc-urbana,"40.1410720603,-88.2030805179",3497
kfc-urbana,"40.0906720099,-88.240799961",3727
kfc-urbana,"40.1320720513,-88.231344941",2641
kfc-urbana,"40.1482720675,-88.243101947",4776
kfc-urbana,"40.1662720855,-88.2407305777",5568
kfc-urbana,"40.1194720387,-88.2054661415",646
kfc-urbana,"40.1698720891,-88.2901943385",8572
kfc-urbana,"40.1356720549,-88.2030884701",3481
kfc-urbana,"40.0924720117,-88.2431512059",3746
kfc-urbana,"40.1338720531,-88.2101541",2372
kfc-urbana,"40.1482720675,-88.2690050287",5710
kfc-urbana,"40.1446720639,-88.2172034202",2638
kfc-urbana,"40.1356720549,-88.2902008608",6254
kfc-urbana,"40.0906720099,-88.1702150111",4662
kfc-urbana,"40.1374720567,-88.2030858196",3688
kfc-urbana,"40.1302720495,-88.1772001994",3254
kfc-urbana,"40.0924720117,-88.2596214631",4724
kfc-urbana,"40.1662720855,-88.212465179",4840
kfc-urbana,"40.1374720567,-88.2925549691",6335
kfc-urbana,"40.0816720009,-88.1961103114",3558
kfc-urbana,"40.1122720315,-88.2902053171",5201
kfc-urbana,"40.0834720027,-88.2290436411",3742
kfc-urbana,"40.1158720351,-88.191349093",1368
kfc-urbana,"40.1194720387,-88.2290044207",1208
kfc-urbana,"40.1608720801,-88.2054066041",5055
kfc-urbana,"40.1194720387,-88.2242967648",935
kfc-urbana,"40.0978720171,-88.219615639",2002
kfc-urbana,"40.1338720531,-88.1913194874",3276
kfc-urbana,"40.1104720297,-88.2525493967",3014
kfc-urbana,"40.1158720351,-88.2266546426",984
kfc-urbana,"40.1464720657,-88.2148463796",3246
kfc-urbana,"40.1014720207,-88.2125516041",1667
kfc-urbana,"40.1374720567,-88.2101491735",4164
kfc-urbana,"40.1590720783,-88.1771467939",4415
kfc-urbana,"40.0816720009,-88.2031678733",3407
kfc-urbana,"40.1716720909,-88.2595707101",7016
kfc-urbana,"40.0996720189,-88.1701974297",4875
kfc-urbana,"40.1446720639,-88.2478145308",4282
kfc-urbana,"40.0978720171,-88.2784426538",5403
kfc-urbana,"40.1626720819,-88.2336679127",5275
kfc-urbana,"40.0870720063,-88.2972682319",7222
kfc-urbana,"40.1086720279,-88.2148954693",988
kfc-urbana,"40.1464720657,-88.297263092",6950
kfc-urbana,"40.0942720135,-88.2902087414",6442
kfc-urbana,"40.0834720027,-88.177286819",4632
kfc-urbana,"40.1194720387,-88.2902039465",5630
kfc-urbana,"40.1680720873,-88.2595730214",6738
kfc-urbana,"40.0996720189,-88.2031414294",1945
kfc-urbana,"40.1050720243,-88.3019733352",6436
kfc-urbana,"40.1356720549,-88.2219235816",2188
kfc-urbana,"40.1104720297,-88.2949126925",5748
kfc-urbana,"40.1014720207,-88.2196112194",1682
kfc-urbana,"40.1284720477,-88.165432837",4583
kfc-urbana,"40.0816720009,-88.2196355177",3277
kfc-urbana,"40.1212720405,-88.1889863239",1914
kfc-urbana,"40.1032720225,-88.1678371276",3503
kfc-urbana,"40.1536720729,-88.2619372754",6022
kfc-urbana,"40.1374720567,-88.2878460665",6442
kfc-urbana,"40.1248720441,-88.2454766356",2695
kfc-urbana,"40.1356720549,-88.1936709143",3041
kfc-urbana,"40.1608720801,-88.290196056",7554
kfc-urbana,"40.0960720153,-88.2219708669",2249
kfc-urbana,"40.1104720297,-88.2078325845",893
kfc-urbana,"40.1554720747,-88.2171897532",3748
kfc-urbana,"40.0996720189,-88.2078477151",1811
kfc-urbana,"40.1176720369,-88.2031149617",682
kfc-urbana,"40.1626720819,-88.2101146627",4543
kfc-urbana,"40.0852720045,-88.252568132",5399
kfc-urbana,"40.1284720477,-88.2831398139",5224
kfc-urbana,"40.1212720405,-88.2760802624",4417
kfc-urbana,"40.1248720441,-88.25724671",3552
kfc-urbana,"40.1662720855,-88.1747779806",5709
kfc-urbana,"40.1338720531,-88.2478233253",3540
kfc-urbana,"40.1680720873,-88.3019722438",8404
kfc-urbana,"40.1086720279,-88.2996198188",6030
kfc-urbana,"40.1446720639,-88.2383957275",3845
kfc-urbana,"40.1302720495,-88.2219300351",1669
kfc-urbana,"40.1464720657,-88.1983630372",3266
kfc-urbana,"40.1734720927,-88.2548581547",6855
kfc-urbana,"40.0978720171,-88.2078502361",1973
kfc-urbana,"40.1536720729,-88.2901974294",7940
kfc-urbana,"40.1302720495,-88.2007422182",1774
kfc-urbana,"40.0852720045,-88.1702255561",4807
kfc-urbana,"40.0906720099,-88.2949150892",6750
kfc-urbana,"40.1176720369,-88.2125300241",83
kfc-urbana,"40.1248720441,-88.2996189777",6425
kfc-urbana,"40.0978720171,-88.2525587673",3950
kfc-urbana,"40.1212720405,-88.2148791164",455
kfc-urbana,"40.1644720837,-88.2666414946",7153
kfc-urbana,"40.0960720153,-88.1937346467",2727
kfc-urbana,"40.1446720639,-88.2619427357",4925
kfc-urbana,"40.0816720009,-88.2384556827",4241
kfc-urbana,"40.0942720135,-88.2855028291",6089
kfc-urbana,"40.1284720477,-88.1724952556",3324
kfc-urbana,"40.1500720693,-88.2595845718",5513
kfc-urbana,"40.0942720135,-88.1678550234",4149
kfc-urbana,"40.1644720837,-88.2030460337",5343
kfc-urbana,"40.1284720477,-88.2643066976",4138
kfc-urbana,"40.0942720135,-88.2384437068",3305
kfc-urbana,"40.1698720891,-88.2242382434",6061
kfc-urbana,"40.1158720351,-88.2031176095",630
kfc-urbana,"40.1266720459,-88.2148721049",1156
kfc-urbana,"40.1104720297,-88.1772368709",2624
kfc-urbana,"40.0942720135,-88.2102082335",2202
kfc-urbana,"40.1680720873,-88.2313068731",6437
kfc-urbana,"40.1320720513,-88.2172193557",1708
kfc-urbana,"40.1158720351,-88.2596064889",3067
kfc-urbana,"40.1212720405,-88.2478335796",2572
kfc-urbana,"40.0834720027,-88.1843445674",4315
kfc-urbana,"40.1554720747,-88.1771534738",4413
kfc-urbana,"40.1014720207,-88.2972669873",6270
kfc-urbana,"40.0834720027,-88.1890497331",3999
kfc-urbana,"40.1284720477,-88.2525359999",3349
kfc-urbana,"40.1590720783,-88.1747915938",4562
kfc-urbana,"40.0960720153,-88.2925614174",6441
kfc-urbana,"40.1626720819,-88.2901957125",7554
kfc-urbana,"40.1230720423,-88.191337254",1656
kfc-urbana,"40.1410720603,-88.2831361036",5608
kfc-urbana,"40.1266720459,-88.2807862666",5095
kfc-urbana,"40.1698720891,-88.2101047945",5133
kfc-urbana,"40.1266720459,-88.2949107298",6043
kfc-urbana,"40.0996720189,-88.2407917148",3107
kfc-urbana,"40.1104720297,-88.2313677488",1666
kfc-urbana,"40.0960720153,-88.2690312339",5020
kfc-urbana,"40.1464720657,-88.2454583014",4519
kfc-urbana,"40.1032720225,-88.24549495",3112
kfc-urbana,"40.1752720945,-88.1983185797",5991
kfc-urbana,"40.0888720081,-88.2337433014",3450
kfc-urbana,"40.1446720639,-88.2407504283",3896
kfc-urbana,"40.1266720459,-88.2360587997",2278
kfc-urbana,"40.1464720657,-88.2949083288",6949
kfc-urbana,"40.0852720045,-88.2760945822",6238
kfc-urbana,"40.1482720675,-88.2666502031",5568
kfc-urbana,"40.1428720621,-88.1842407593",3211
kfc-urbana,"40.1716720909,-88.1771234048",5567
kfc-urbana,"40.1320720513,-88.2643046402",4318
kfc-urbana,"40.1464720657,-88.2996178552",6950
kfc-urbana,"40.0834720027,-88.1655239048",5105
kfc-urbana,"40.1446720639,-88.2690068382",5757
kfc-urbana,"40.1590720783,-88.2454475972",5181
kfc-urbana,"40.1086720279,-88.1843005653",2407
kfc-urbana,"40.1374720567,-88.2972638717",6961
kfc-urbana,"40.1698720891,-88.2548607161",6924
kfc-urbana,"40.0906720099,-88.2031546544",2686
kfc-urbana,"40.0834720027,-88.2925633773",7592
kfc-urbana,"40.1248720441,-88.1748561894",5014
kfc-urbana,"40.0978720171,-88.1819663496",3072
kfc-urbana,"40.1068720261,-88.2360783315",2269
kfc-urbana,"40.1338720531,-88.2148627532",1902
kfc-urbana,"40.0888720081,-88.2431543792",4006
kfc-urbana,"40.0852720045,-88.2455101969",4346
kfc-urbana,"40.1428720621,-88.2289788894",4144
kfc-urbana,"40.1140720333,-88.2125348212",628
kfc-urbana,"40.1554720747,-88.2030593016",4619
kfc-urbana,"40.1644720837,-88.2996169188",8307
kfc-urbana,"40.1392720585,-88.2148557372",4075
kfc-urbana,"40.1518720711,-88.2572284668",5304
kfc-urbana,"40.0834720027,-88.1702290705",4982
kfc-urbana,"40.1680720873,-88.2949057068",8337
kfc-urbana,"40.0924720117,-88.2455040998",3889
kfc-urbana,"40.1338720531,-88.2525319785",3794
kfc-urbana,"40.1608720801,-88.2454460675",5183
kfc-urbana,"40.1446720639,-88.2336863259",4089
kfc-urbana,"40.0942720135,-88.1890316284",3081
kfc-urbana,"40.1320720513,-88.2713674329",4808
kfc-urbana,"40.1122720315,-88.2854981596",4973
kfc-urbana,"40.1032720225,-88.170190395",3468
kfc-urbana,"40.1554720747,-88.1842186996",3942
kfc-urbana,"40.1104720297,-88.2337212653",1792
kfc-urbana,"40.1122720315,-88.1842942748",2114
