res_id,cell_center,walk_time
steak-n-shake-champaign,"40.1356720549,-88.1889621364",7013
steak-n-shake-champaign,"40.1716720909,-88.2807714457",7729
steak-n-shake-champaign,"40.1572720765,-88.2595799529",5594
steak-n-shake-champaign,"40.1230720423,-88.2054609693",4630
steak-n-shake-champaign,"40.1032720225,-88.1866632664",4493
steak-n-shake-champaign,"40.1032720225,-88.2172557419",2401
steak-n-shake-champaign,"40.0978720171,-88.1725540272",4827
steak-n-shake-champaign,"40.1680720873,-88.1959741878",8541
steak-n-shake-champaign,"40.1374720567,-88.2054402709",7480
steak-n-shake-champaign,"40.0906720099,-88.2243301393",1680
steak-n-shake-champaign,"40.1104720297,-88.2996197254",4416
steak-n-shake-champaign,"40.1572720765,-88.2007015108",7169
steak-n-shake-champaign,"40.1482720675,-88.254876075",4999
steak-n-shake-champaign,"40.1230720423,-88.2619558304",3180
steak-n-shake-champaign,"40.1338720531,-88.2878468772",5523
steak-n-shake-champaign,"40.1158720351,-88.2431305657",1767
steak-n-shake-champaign,"40.1158720351,-88.2572527856",2395
steak-n-shake-champaign,"40.1464720657,-88.2195559061",5200
steak-n-shake-champaign,"40.1680720873,-88.191263163",8829
steak-n-shake-champaign,"40.1392720585,-88.2925546885",6570
steak-n-shake-champaign,"40.0816720009,-88.2337506415",1854
steak-n-shake-champaign,"40.1104720297,-88.2172466503",2831
steak-n-shake-champaign,"40.1284720477,-88.2949105116",5660
steak-n-shake-champaign,"40.1554720747,-88.1795085491",7894
steak-n-shake-champaign,"40.1716720909,-88.2171692388",7663
steak-n-shake-champaign,"40.1500720693,-88.2431003557",4942
steak-n-shake-champaign,"40.1392720585,-88.1866015731",6706
steak-n-shake-champaign,"40.1194720387,-88.247835044",2128
steak-n-shake-champaign,"40.1194720387,-88.2737271511",3561
steak-n-shake-champaign,"40.0888720081,-88.2831514597",3163
steak-n-shake-champaign,"40.1392720585,-88.2831366338",5268
steak-n-shake-champaign,"40.1464720657,-88.2007178004",6522
steak-n-shake-champaign,"40.0996720189,-88.2454980005",526
steak-n-shake-champaign,"40.1428720621,-88.2713623812",5387
steak-n-shake-champaign,"40.1482720675,-88.2171988653",5530
steak-n-shake-champaign,"40.1752720945,-88.3019721189",8659
