res_id,cell_center,walk_time
huaraches-moroleon-urbana,"40.0870720063,-88.2078653571",2350
huaraches-moroleon-urbana,"40.1698720891,-88.2501495665",8343
huaraches-moroleon-urbana,"40.1284720477,-88.2972646512",8038
huaraches-moroleon-urbana,"40.0924720117,-88.2172693732",2663
huaraches-moroleon-urbana,"40.1230720423,-88.2384163049",3965
huaraches-moroleon-urbana,"40.1194720387,-88.1866355182",2440
huaraches-moroleon-urbana,"40.1104720297,-88.2290142324",2443
huaraches-moroleon-urbana,"40.1104720297,-88.1678228052",2081
huaraches-moroleon-urbana,"40.0906720099,-88.2290358026",3307
huaraches-moroleon-urbana,"40.0834720027,-88.2572746349",5560
huaraches-moroleon-urbana,"40.0852720045,-88.2878578073",7375
huaraches-moroleon-urbana,"40.0924720117,-88.2737388264",6004
huaraches-moroleon-urbana,"40.0834720027,-88.2502168865",5095
huaraches-moroleon-urbana,"40.1284720477,-88.2360570231",4151
huaraches-moroleon-urbana,"40.0816720009,-88.2878586159",7879
huaraches-moroleon-urbana,"40.1590720783,-88.2642891981",7738
huaraches-moroleon-urbana,"40.1608720801,-88.2501565926",7224
huaraches-moroleon-urbana,"40.1734720927,-88.2784151524",9685
huaraches-moroleon-urbana,"40.1608720801,-88.2878407934",9161
huaraches-moroleon-urbana,"40.1302720495,-88.2360552464",4351
huaraches-moroleon-urbana,"40.1680720873,-88.2218848237",7782
huaraches-moroleon-urbana,"40.1572720765,-88.1842155471",5020
huaraches-moroleon-urbana,"40.1428720621,-88.2525252737",6053
huaraches-moroleon-urbana,"40.1698720891,-88.2713497399",9500
huaraches-moroleon-urbana,"40.0852720045,-88.2643313571",5889
huaraches-moroleon-urbana,"40.1032720225,-88.2219622766",1879
huaraches-moroleon-urbana,"40.1698720891,-88.1865490463",6396
huaraches-moroleon-urbana,"40.0834720027,-88.2102229785",2796
huaraches-moroleon-urbana,"40.1338720531,-88.2548863051",5517
huaraches-moroleon-urbana,"40.1410720603,-88.257235767",6307
huaraches-moroleon-urbana,"40.1266720459,-88.2337047225",3828
huaraches-moroleon-urbana,"40.1464720657,-88.264296407",6820
huaraches-moroleon-urbana,"40.1176720369,-88.2172375553",2170
huaraches-moroleon-urbana,"40.1662720855,-88.2972613753",9942
huaraches-moroleon-urbana,"40.1320720513,-88.2501790549",5605
huaraches-moroleon-urbana,"40.1428720621,-88.2642984659",6711
huaraches-moroleon-urbana,"40.1500720693,-88.2478101317",6360
huaraches-moroleon-urbana,"40.1392720585,-88.2336918466",5895
huaraches-moroleon-urbana,"40.1716720909,-88.2289474252",8218
huaraches-moroleon-urbana,"40.1086720279,-88.1701798404",1927
huaraches-moroleon-urbana,"40.1716720909,-88.1818346794",6125
huaraches-moroleon-urbana,"40.1122720315,-88.1866478535",1213
huaraches-moroleon-urbana,"40.1518720711,-88.2690032189",7722
huaraches-moroleon-urbana,"40.1140720333,-88.2690222054",5274
huaraches-moroleon-urbana,"40.1068720261,-88.2619656421",4751
huaraches-moroleon-urbana,"40.1608720801,-88.2148276543",6266
huaraches-moroleon-urbana,"40.0978720171,-88.2125563973",1728
huaraches-moroleon-urbana,"40.1734720927,-88.2265897575",8071
huaraches-moroleon-urbana,"40.1302720495,-88.2972644953",8055
huaraches-moroleon-urbana,"40.1104720297,-88.2925591761",6580
huaraches-moroleon-urbana,"40.1104720297,-88.1866509366",1201
huaraches-moroleon-urbana,"40.1752720945,-88.2737029718",9826
huaraches-moroleon-urbana,"40.1392720585,-88.2548824697",6103
huaraches-moroleon-urbana,"40.0924720117,-88.1819759649",1652
huaraches-moroleon-urbana,"40.1050720243,-88.2855000279",6455
huaraches-moroleon-urbana,"40.0834720027,-88.2196333098",3201
huaraches-moroleon-urbana,"40.1068720261,-88.2007774533",471
huaraches-moroleon-urbana,"40.1698720891,-88.1677044477",6975
